"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"4602710","2021-09-26T06:00:00","22.07","-121.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,,"237","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-26T06:00:00","26.52","-123.09",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","214",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T06:00:00","28.44","-123.03",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T06:00:00","21.97","-127.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T06:00:00","21.46","-128.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T06:00:00","23.30","-120.70",,,"1","4","0","0","4","1","1","0","30","4","46",,,,,"10169","2","11","0","234","1","217","211","3","242",,,,"A",,,,,,,"12","3","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T07:00:00","26.52","-123.09",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","214",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T07:00:00","28.44","-123.03",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T07:00:00","21.97","-127.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T07:00:00","21.46","-128.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T07:00:00","23.20","-120.70",,,"1","4","0","0","4","1","1","0","50","4","41",,,,,"10171","2","10","0","233","1","216","209","3","241",,,,"A",,,,,,,"13","3","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T08:00:00","26.52","-123.09",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T08:00:00","28.44","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T08:00:00","21.97","-127.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T08:00:00","21.45","-128.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"A8PQ3","2021-09-26T08:00:00","28.30","-122.30",,,"1","4","0","0","7","3","1","0","220","4","72",,"98","3",,"10240","2","10","0","190","0","160","138",,"210","9",,"7","A","7","A",,"10","5","38","10","5","237","82","992","114","5","1","2","1","111331","1111A111114111",,,"1",,,"4"
"KS1043","2021-09-26T08:00:00","23.20","-120.70",,,"1","4","0","0","4","1","1","0","30","4","41",,,,,"10169","2","7","0","232","1","214","207","3","241",,,,"A",,,,,,,"11","3","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"3FOC5","2021-09-26T09:00:00","26.10","-125.64",,,"1","5","2","5","5","1","1",,,,,,,,,"10182","5","5","8","263",,"242","234",,,,,"A",,"A","A",,,,,,,"237","65","798","172","5","0",,"1","F3FF11","1AAAA1111A8AA1",,"5",,,,
"4602710","2021-09-26T09:00:00","22.08","-121.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"237","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-26T09:00:00","26.52","-123.09",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T09:00:00","21.94","-127.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T09:00:00","21.45","-128.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T09:00:00","23.20","-120.70",,,"1","4","0","0","4","1","1","0","40","4","41",,,,,"10167","0","1","0","232","1","212","205","3","240",,,,"A",,,,,,,"11","3","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"4602718","2021-09-26T09:01:00","28.44","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"KS1043","2021-09-26T10:00:00","23.20","-120.70",,,"1","4","0","0","3","1","1","0","40","4","41",,,,,"10164","8","5","0","231","1","213","206","3","241",,,,"A",,,,,,,"12","3","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T11:00:00","26.52","-123.08",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T11:00:00","28.43","-123.01",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T11:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T11:00:00","21.44","-128.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T11:00:00","23.20","-120.70",,,"1","4","0","0","3","1","1","0","30","4","36",,,,,"10161","7","9","0","231","1","212","205","3","241",,,,"A",,,,,,,"11","4","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"4602710","2021-09-26T12:00:00","22.10","-121.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"237","21","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-26T12:00:00","26.51","-123.08",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T12:00:00","28.43","-123.01",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T12:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T12:00:00","21.44","-128.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"A8PQ3","2021-09-26T12:00:00","28.70","-123.10",,,"1","6","2","5","7","3","1",,"360","4","62","1","98","0","2","10160","2","10","8","180",,"150","127","7","220","9","9","A","A","A","A",,,,,,,"237","83","798","172","5","1","2","1","111111","11111111114AA1",,"5",,"2",,
"KS1043","2021-09-26T12:00:00","23.10","-120.70",,,"1","4","0","0","4","1","1","0","30","4","41",,,,,"10159","7","10","0","232","1","213","206","3","241",,,,"A",,,,,,,"12","3","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T13:00:00","26.50","-123.08",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T13:00:00","28.43","-123.01",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T13:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T13:00:00","21.44","-128.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T13:00:00","23.10","-120.70",,,"1","4","0","0","4","1","1","0","40","4","57",,,,,"10162","7","6","0","232","1","214","208","3","240",,,,"A",,,,,,,"12","3","237","30","992","114","5","1","2","1","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T14:00:00","26.50","-123.08",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T14:00:00","28.42","-123.01",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T14:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T14:00:00","21.44","-128.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T14:00:00","23.10","-120.60",,,"1","4","0","0","3","1","1","0","40","4","72",,,,,"10167","3","2","0","230","1","213","207","3","241",,,,"A",,,,,,,"12","3","237","30","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602710","2021-09-26T15:00:00","22.11","-121.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"237","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-26T15:00:00","26.49","-123.08",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T15:00:00","28.42","-123.01",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T15:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T15:00:00","21.44","-128.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T15:00:00","23.10","-120.60",,,"1","4","0","0","3","1","1","0","30","4","57",,,,,"10173","2","11","0","231","1","213","207","3","240",,,,"A",,,,,,,"16","3","237","30","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T16:00:00","26.48","-123.08",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T16:00:00","28.42","-123.01",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T16:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T16:00:00","21.44","-128.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T16:00:00","23.00","-120.60",,,"1","4","0","0","4","1","1","0","50","4","62",,,,,"10179","2","17","0","232","1","215","209","3","241",,,,"A",,,,,,,"16","4","237","30","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T17:00:00","26.47","-123.09",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T17:00:00","28.41","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T17:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T17:00:00","21.45","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T17:00:00","23.00","-120.60",,,"1","4","0","0","3","1","1","0","40","4","46",,,,,"10182","2","16","0","232","1","215","209","3","242",,,,"A",,,,,,,"16","3","237","30","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602710","2021-09-26T18:00:00","22.10","-121.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","254",,,,,,,,,,,,,"237","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-26T18:00:00","26.47","-123.09",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","213",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T18:00:00","28.41","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T18:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T18:00:00","21.45","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T18:00:00","23.00","-120.60",,,"1","4","0","0","4","1","1","0","30","4","57",,,,,"10182","2","12","0","232","1","215","209","3","240",,,,"A",,,,,,,"12","3","237","30","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T19:00:00","26.46","-123.10",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","214",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T19:00:00","28.41","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","209",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T19:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","238",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T19:00:00","21.46","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","246",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T19:00:00","22.90","-120.60",,,"1","4","0","0","4","1","1","0","40","4","46",,,,,"10181","2","6","0","236","1","215","207","3","240",,,,"A",,,,,,,"14","4","237","20","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T20:00:00","26.45","-123.11",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","218",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T20:00:00","28.42","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10190",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T20:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T20:00:00","21.47","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T20:00:00","22.90","-120.60",,,"1","4","0","0","4","1","1","0","60","4","67",,,,,"10177","8","1","0","235","1","215","207","3","240",,,,"A",,,,,,,"16","4","237","20","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602710","2021-09-26T21:00:00","22.11","-121.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","255",,,,,,,,,,,,,"237","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-26T21:00:00","26.45","-123.12",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","222",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T21:00:00","28.42","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T21:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T21:00:00","21.47","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"A8PQ3","2021-09-26T21:00:00","29.90","-125.20",,,"1","6","2","5","7","3","1",,"320","4","72","1","98","2","2","10270","2","10","8","200",,"190","184","7","200","9","9","8","A","7","0",,"10","5","32","10","5","237","95","798","172","5","1","2","2","111151","11111111114111",,"5",,"2",,
"KS1043","2021-09-26T21:00:00","22.90","-120.60",,,"1","4","0","0","3","1","1","0","50","4","57",,,,,"10167","7","9","0","236","1","217","211","3","241",,,,"A",,,,,,,"16","4","237","20","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T22:00:00","26.45","-123.12",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","224",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T22:00:00","28.42","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T22:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T22:00:00","21.47","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T22:00:00","22.90","-120.60",,,"1","4","0","0","4","1","1","0","40","4","62",,,,,"10162","7","17","0","236","1","217","210","3","242",,,,"A",,,,,,,"16","4","237","20","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-26T23:00:00","26.45","-123.13",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","225",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-26T23:00:00","28.42","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-26T23:00:00","21.94","-127.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-26T23:00:00","21.48","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-26T23:00:00","22.80","-120.50",,,"1","4","0","0","4","1","1","0","40","4","62",,,,,"10159","7","20","0","236","1","213","205","3","241",,,,"A",,,,,,,"16","4","237","20","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602710","2021-09-27T00:00:00","22.13","-121.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,,"237","21","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-27T00:00:00","26.44","-123.13",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","225",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-27T00:00:00","28.42","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-27T00:00:00","21.98","-127.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-27T00:00:00","21.48","-128.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,,"237","18","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"KS1043","2021-09-27T00:00:00","22.80","-120.50",,,"1","4","0","0","3","1","1","0","40","4","57",,,,,"10157","7","16","0","236","1","216","209","3","240",,,,"A",,,,,,,"18","4","237","20","992","114","5","1","2","2","111111","11AAA111118A71",,,"3",,,"4"
"4602715","2021-09-27T01:00:00","26.44","-123.14",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","222",,,,,,,,,,,,,"237","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-27T01:00:00","28.42","-123.02",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-27T01:00:00","21.98","-127.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
