"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"EUCDE14","2019-09-23T17:00:00","26.19","-115.76",,,"1","5","2","5","3","4","1",,,,,,,,,"10139","2","8","8","232",,,"203",,,,,,,,,,,,,,,"238","65","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-23T17:00:00","25.40","-113.20",,,"1","6","2","5","9",,"1",,"40","4","72",,,,,"10128",,,"8","245",,,"237","3","247",,,"A",,"A","A",,,,,,,"238","53","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-23T18:00:00","26.00","-115.49",,,"1","5","2","5","3","4","1",,,,,,,,,"10133","7","4","8","235",,,"207",,,,,,,,,,,,,,,"238","65","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"VRNB4","2019-09-23T18:00:00","24.90","-113.20",,,"1","6","2","5","7","3","1",,"180","3","82","1","98",,"2","10130","4","0","8","290",,"260","250","7","260","8","8","7","3","1","9",,"10","4","23","15","4","238","43","798","172","5","1","2","2","111511","111A1111111111",,"5",,"2",,,,,,,,,,
"WDA7827","2019-09-23T18:00:00","25.30","-113.00",,,"1","6","2","5","9",,"1",,"30","4","62",,,,,"10130",,,"8","244",,,"237","3","246",,,"A",,"A","A",,,,,,,"238","53","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-23T19:00:00","25.81","-115.23",,,"1","5","2","5","3","4","1",,,,,,,,,"10125","7","13","8","236",,,"214",,,,,,,,,,,,,,,"238","55","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-23T19:00:00","25.30","-112.80",,,"1","6","2","5","9",,"1",,"20","4","67",,,,,"10128",,,"8","247",,,"235","3","250",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"9V2024","2019-09-23T20:00:00","21.90","-113.70",,,"1","6","2","5","5","4","1",,"270","4","46","1","97","2","2","10130","2","10","8","290",,,"235","0","270","6","5","2","5","3","1",,"2","2","36","2","2","238","13","798","172","5","1","2","2","111111","1111111A111111",,"5",,"2",,,,,,,,,,
"EUCDE14","2019-09-23T20:00:00","25.62","-114.96",,,"1","5","2","5","3","4","1",,,,,,,,,"10112","7","27","8","234",,,"231",,,,,,,,,,,,,,,"238","54","798","172","5","1","2","2","F1FF13","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-23T20:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"190","4","67",,,,,"10124",,,"8","247",,,"231","3","248",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","2","111311","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-23T21:00:00","25.44","-114.71",,,"1","5","2","5","3","4","1",,,,,,,,,"10097","7","36","8","244",,,"242",,,,,,,,,,,,,,,"238","54","798","172","5","1","2","2","F1FF13","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"OYTD2","2019-09-23T21:00:00","25.90","-116.70",,,"1","4","0","0",,,"1","0","360","3","82",,"98","2",,"10180",,,"0","260",,,,"3","250","8",,,"A",,,,,"2","32",,"4","238","56","992","114","5","1","2","2","11111F","1111A11AA1133A",,,"1",,,,,,,,,,,"4"
"VRJL6","2019-09-23T21:00:00","26.80","-116.40",,,"1","6","2","5","3","4","1",,"360","4","41","1","98","2","2","10150","2","10","8","250",,"210","188","1","231","8","7","1","5","7","A",,"5","1","36","10","2","238","66","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,,
"WDA7827","2019-09-23T21:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"10","4","62",,,,,"10123",,,"8","249",,,"231","3","250",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-23T22:00:00","25.25","-114.45",,,"1","5","2","5","3","4","1",,,,,,,,,"10099","7","26","8","245",,,"241",,,,,,,,,,,,,,,"238","54","798","172","5","1","2","2","F1FF13","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-23T22:00:00","25.20","-112.70",,,"1","4","0","0",,,"1","0","361","4","51",,,,,"10118",,,"0","248",,,"232","3","251",,,,"A",,,,,,,,,"238","52","992","114","5","1","2","2","111111","12AAA11A118AAA",,,"3",,,,,,,,,,,"4"
"EUCDE14","2019-09-23T23:00:00","25.07","-114.19",,,"1","5","2","5","3","4","1",,,,,,,,,"10106","7","6","8","238",,,"235",,,,,,,,,,,,,,,"238","54","798","172","5","1","2","2","F1FF13","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-23T23:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"190","4","51",,,,,"10115",,,"8","247",,,"232","3","252",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T00:00:00","24.87","-113.92",,,"1","5","2","5","3","4","1",,,,,,,,,"10111","2","14","8","239",,,"224",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"VRJL6","2019-09-24T00:00:00","26.30","-115.60",,,"1","6","2","5","3","4","1",,"360","4","93","1","98","3","2","10140","7","10","8","230",,"215","207","1","232","8","7","7","4","7","A",,"5","2","36","10","3","238","65","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,,
"WDA7827","2019-09-24T00:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"210","4","62",,,,,"10112",,,"8","244",,,"233","3","252",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T01:00:00","24.67","-113.65",,,"1","5","2","5","3","4","1",,,,,,,,,"10115","2","16","8","239",,,"221",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T01:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"210","4","62",,,,,"10112",,,"8","245",,,"227","3","251",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T02:00:00","24.48","-113.38",,,"1","5","2","5","3","4","1",,,,,,,,,"10120","2","13","8","241",,,"219",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T02:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"220","4","62",,,,,"10113",,,"8","242",,,"224","3","251",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"9V2024","2019-09-24T03:00:00","20.90","-111.80",,,"1","4","0","0","3","4","1","0","320","4","36",,"97",,"1","10120","4","0","0","270",,,"243","0","270","5","4","1","6","A","A",,,,"32",,"2","238","1","992","114","5","1","2","1","111111","111A111A111A31",,,"1","1",,,,,,,,,,"4"
"EUCDE14","2019-09-24T03:00:00","24.28","-113.10",,,"1","5","2","5","3","4","1",,,,,,,,,"10127","2","16","8","245",,,"217",,,,,,,,,,,,,,,"238","43","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T03:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"200","4","67",,,,,"10119",,,"8","258",,,"224","3","250",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","1","111311","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T04:00:00","24.08","-112.83",,,"1","5","2","5","3","4","1",,,,,,,,,"10132","2","17","8","247",,,"222",,,,,,,,,,,,,,,"238","42","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T04:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"230","4","62",,,,,"10122",,,"8","244",,,"220","3","250",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T05:00:00","23.88","-112.56",,,"1","5","2","5","3","4","1",,,,,,,,,"10139","2","20","8","247",,,"218",,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T05:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"200","4","57",,,,,"10125",,,"8","266",,,"228","3","250",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T06:00:00","23.70","-112.30",,,"1","5","2","5","3","4","1",,,,,,,,,"10142","2","14","8","244",,,"219",,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"VRNB4","2019-09-24T06:00:00","27.00","-115.00",,,"1","6","2","5","7","3","1",,"340","3","72","1","97",,"2","10120","4","0","8","240",,"220","211","7","230","8","8","7","4","A","A",,"11","4","20","16","4","238","75","798","172","5","1","2","1","111111","111A1111111111",,"5",,"2",,,,,,,,,,
"WDA7827","2019-09-24T06:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"210","4","57",,,,,"10126",,,"8","254",,,"234","3","250",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T07:00:00","23.51","-112.05",,,"1","5","2","5","3","4","1",,,,,,,,,"10139","2","7","8","243",,,"220",,,,,,,,,,,,,,,"238","32","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T07:00:00","25.20","-112.70",,,"1","6","2","5","9",,"1",,"230","4","51",,,,,"10125",,,"8","238",,,"224","3","249",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T08:00:00","23.33","-111.80",,,"1","5","2","5","3","4","1",,,,,,,,,"10133","7","6","8","244",,,"219",,,,,,,,,,,,,,,"238","31","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"MASKSTID","2019-09-24T08:00:00","20.10","-110.40",,,"1","4",,"0","5","4","2","0",,"4",,,"97","2","1","10120","4","0",,"250",,,"222","0","270","5","4","2","5","3","0",,"2","2","36","2","2","238","0","792","103","5","1","2","1","11FF11","1111111A111111",,,"1","1",,,,,,,,,,"4"
"WDA7827","2019-09-24T08:00:00","25.00","-112.70",,,"1","6","2","5","9",,"1",,"230","4","51",,,,,"10121",,,"8","236",,,"225","3","252",,,"A",,"A","A",,,,,,,"238","52","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T09:00:00","23.15","-111.52",,,"1","5","2","5","3","4","1",,,,,,,,,"10127","7","15","8","246",,,"223",,,,,,,,,,,,,,,"238","31","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"VRJL6","2019-09-24T09:00:00","24.50","-113.30",,,"1","6","2","5","3","4","1",,"260","4","93","1","96","2","2","10130","7","10","8","230",,"230","230","1","230",,,"A",,"A","A",,,,,,,"238","43","798","172","5","1","2","1","111113","11141111118AA1",,"5",,"2",,,,,,,,,,
"WDA7827","2019-09-24T09:00:00","24.80","-112.70",,,"1","6","2","5","9",,"1",,"240","4","46",,,,,"10116",,,"8","235",,,"228","3","254",,,"A",,"A","A",,,,,,,"238","42","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T10:00:00","22.98","-111.24",,,"1","5","2","5","3","4","1",,,,,,,,,"10128","7","11","8","248",,,"217",,,,,,,,,,,,,,,"238","21","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T10:00:00","24.60","-112.60",,,"1","6","2","5","9",,"1",,"230","4","57",,,,,"10110",,,"8","240",,,"227","3","260",,,"A",,"A","A",,,,,,,"238","42","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T11:00:00","22.81","-110.95",,,"1","5","2","5","3","4","1",,,,,,,,,"10121","7","12","8","251",,,"219",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T11:00:00","24.50","-112.50",,,"1","6","2","5","9",,"1",,"220","4","41",,,,,"10113",,,"8","241",,,"217","3","256",,,"A",,"A","A",,,,,,,"238","42","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T12:00:00","22.65","-110.69",,,"1","5","2","5","3","4","1",,,,,,,,,"10118","7","9","8","257",,,"218",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"OXGL2","2019-09-24T12:00:00","22.60","-111.20",,,"1","6","2","5","3","4","1",,"270","4","67","1","97",,"1","10110",,,"8","260",,"250","246","3","240","2","2","1","2","6","2",,"2","4",,,,"238","21","798","172","5","1","2","1","111111","111A11111111AA",,"5",,"1",,,,,,,,,,
"VRJL6","2019-09-24T12:00:00","23.90","-112.60",,,"1","6","2","5","3","4","1",,"260","4","72","1","98","2","5","10130","4","0","8","240",,"230","225","1","259",,,"A",,"A","A",,,,,,,"238","32","798","172","5","1","2","1","111111","11111111118AA1",,"5",,"2",,,,,,,,,,
"VRNB4","2019-09-24T12:00:00","28.10","-115.90",,,"1","6","2","5","7","3","1",,"340","3","77","1","98",,"2","10110",,,"8","210",,"200","195","7","250","8","8","7","2","7","8",,"5","4",,,,"238","85","798","172","5","1","2","1","111111","111A11111111AA",,"5",,"2",,,,,,,,,,
"WDA7827","2019-09-24T12:00:00","24.30","-112.40",,,"1","6","2","5","9",,"1",,"230","4","51",,,,,"10110",,,"8","244",,,"210","3","264",,,"A",,"A","A",,,,,,,"238","42","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T13:00:00","22.49","-110.41",,,"1","5","2","5","3","4","1",,,,,,,,,"10117","7","11","8","261",,,"222",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T13:00:00","24.10","-112.30",,,"1","6","2","5","9",,"1",,"240","4","41",,,,,"10112",,,"8","243",,,"209","3","250",,,"A",,"A","A",,,,,,,"238","42","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"EUCDE14","2019-09-24T14:00:00","22.32","-110.13",,,"1","5","2","5","3","4","1",,,,,,,,,"10119","7","1","8","263",,,"223",,,,,,,,,,,,,,,"238","20","798","172","5","1","2","2","F1FF11","1AAAA11A1AAAA1",,"5",,,,,,,,,,,,
"VRJL6","2019-09-24T14:00:00","23.50","-112.00",,,"1","4","0","0","3","4","1","0","270","4","51",,"98","2",,"10140","4","0","0","250","0","220","205","1","260",,,"A","A","7","A",,"6","0","27","8","3","238","32","992","114","5","1","2","2","111111","1111A111118111",,,"1",,,,,,,,,,,"4"
"WDA7827","2019-09-24T14:00:00","24.00","-112.20",,,"1","6","2","5","9",,"1",,"240","4","41",,,,,"10115",,,"8","240",,,"212","3","249",,,"A",,"A","A",,,,,,,"238","42","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T15:00:00","23.80","-112.10",,,"1","6","2","5","9",,"1",,"260","4","51",,,,,"10120",,,"8","242",,,"206","3","257",,,"A",,"A","A",,,,,,,"238","32","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T16:00:00","23.60","-112.00",,,"1","6","2","5","9",,"1",,"260","4","51",,,,,"10123",,,"8","242",,,"203","3","259",,,"A",,"A","A",,,,,,,"238","32","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T18:00:00","23.50","-111.60",,,"1","6","2","5","9",,"1",,"260","4","46",,,,,"10122",,,"8","255",,,"213","3","260",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T19:00:00","23.50","-111.60",,,"1","6","2","5","9",,"1",,"270","4","51",,,,,"10115",,,"8","242",,,"205","3","261",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T20:00:00","23.50","-111.60",,,"1","6","2","5","9",,"1",,"260","4","51",,,,,"10106",,,"8","246",,,"203","3","261",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"DFDG2","2019-09-24T21:00:00","22.60","-110.80",,,"1","6","2","5","7","4","1",,"300","4","62","1","98","2","2","10094","8","26","8","277",,"233","215","1","293","6","5","2","3","0","1",,"2","1","18","15","3","238","20","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,,
"VRJL6","2019-09-24T21:00:00","22.30","-110.20",,,"1","6","2","5","3","4","1",,"280","4","51","1","98","1","0","10130","4","0","8","310",,"270","254","1","289","2","2","1","5","0","0",,"5","1","27","10","2","238","20","798","172","5","1","2","2","111111","11111111111111",,"5",,"0",,,,,,,,,,
"WDA7827","2019-09-24T21:00:00","23.50","-111.60",,,"1","6","2","5","9",,"1",,"260","4","57",,,,,"10097",,,"8","245",,,"211","3","262",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T22:00:00","23.50","-111.60",,,"1","6","2","5","9",,"1",,"260","4","62",,,,,"10095",,,"8","242",,,"223","3","264",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-24T23:00:00","23.50","-111.60",,,"1","6","2","5","9",,"1",,"270","4","67",,,,,"10090",,,"8","241",,,"223","3","263",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T00:00:00","23.50","-111.60",,,"1","6","2","5","9",,"1",,"270","4","62",,,,,"10091",,,"8","243",,,"227","3","263",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T01:00:00","23.40","-111.50",,,"1","6","2","5","9",,"1",,"250","4","72",,,,,"10093",,,"8","244",,,"230","3","261",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T02:00:00","23.20","-111.30",,,"1","6","2","5","9",,"1",,"260","4","67",,,,,"10094",,,"8","246",,,"232","3","271",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T03:00:00","23.10","-111.20",,,"1","6","2","5","9",,"1",,"250","4","67",,,,,"10099",,,"8","251",,,"217","3","281",,,"A",,"A","A",,,,,,,"238","31","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T04:00:00","22.90","-111.10",,,"1","6","2","5","9",,"1",,"240","4","31",,,,,"10108",,,"8","254",,,"222","3","289",,,"A",,"A","A",,,,,,,"238","21","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T05:00:00","22.80","-110.90",,,"1","6","2","5","9",,"1",,"230","4","26",,,,,"10110",,,"8","259",,,"217","3","288",,,"A",,"A","A",,,,,,,"238","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T06:00:00","22.70","-110.80",,,"1","6","2","5","9",,"1",,"220","4","36",,,,,"10111",,,"8","260",,,"218","3","290",,,"A",,"A","A",,,,,,,"238","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T07:00:00","22.60","-110.60",,,"1","6","2","5","9",,"1",,"240","4","46",,,,,"10108",,,"8","262",,,"209","3","286",,,"A",,"A","A",,,,,,,"238","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"WDA7827","2019-09-25T08:00:00","22.70","-110.40",,,"1","6","2","5","9",,"1",,"240","4","41",,,,,"10106",,,"8","260",,,"217","3","276",,,"A",,"A","A",,,,,,,"238","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"DFDG2","2019-09-25T09:00:00","24.40","-113.30",,,"1","6","2","5","7","3","1",,"250","4","62","1","98","3","2","10105","8","8","8","234",,"215","207","1","255","8","4","5","5","4","8",,"2","1","20","15","3","238","43","798","172","5","1","2","1","111111","11111111111111",,"5",,"2",,,,,,,,,,
"WDA7827","2019-09-25T09:00:00","22.70","-110.20",,,"1","6","2","5","9",,"1",,"250","4","62",,,,,"10098",,,"8","260",,,"215","3","276",,,"A",,"A","A",,,,,,,"238","20","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,,,,,,,,
"D5LA6","2019-09-25T12:00:00","27.90","-118.50",,,"1","6","2","5","3","3","1",,"330","4","41","1","97","2","2","10120",,,"8","200",,"180","169","7","220","8","8","8","4","7","A",,"4","1","30","6","2","238","78","798","172","5","1","2","1","111111","1111111111111A",,"5",,"2",,,,,,,,,,
"D5LA6","2019-09-25T18:00:00","28.60","-119.70",,,"1","6","2","5","3","3","1",,"230","4","77","1","97","3","2","10130","2","10","8","220",,"180","158","7","220","8","8","7","4","1","9",,"10","4","32","10","4","238","89","798","172","5","1","2","2","111311","11111111111111",,"5",,"2",,,,,,,,,,
"VRKF2","2019-09-25T18:00:00","27.80","-118.00",,,"1","6","2","5","3","4","1",,"210","4","41","1","97","3","1","10121","2","20","8","210",,"170","142","1","210","6","6","0","A","7","A",,"7","2","22","7","3","238","78","798","172","5","1","2","2","111311","11111111111111",,"5",,"1",,,,,,,,,,
"DGTX","2019-09-25T21:00:00","25.40","-113.60",,,"1","6","2","5","7","4","1",,"30","4","51","1","98","2","1","10115","6","15","8","251",,,"181","3","260","4","4","1","5","7","5",,"1","1","32","4","3","238","53","798","172","5","1","2","2","111111","1111111A111111",,"5",,"1",,,,,,,,,,
"VRKF2","2019-09-25T23:00:00","26.80","-116.60",,,"1","4","0","0","3","4","1","0","250","4","51",,"98","3","2","10102",,,"0","240","0","230","225","1","230","7","7","7","2","7","A",,"6","4","38","9","2","238","66","992","114","5","1","2","2","111111","1111111111111A",,,"1","2",,,,,,,,,,"4"
"D5LA6","2019-09-26T00:00:00","26.40","-116.30",,,"1","6","2","5","3","3","1",,"340","4","26","1","98","1","0","10120",,,"8","230",,"190","169","7","220","3","2","1","4","7","A",,"2","1","34","6","4","238","66","798","172","5","1","2","2","111111","1111111111111A",,"5",,"0",,,,,,,,,,
"DFDG2","2019-09-26T00:00:00","26.80","-116.70",,,"1","6","2","5","7","3","1",,"270","4","36","1","98","2","2","10102","6","15","8","225",,"170","137","1","231","8","4","5","6","4","8",,"2","1","25","16","4","238","66","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,,
"DFDG2","2019-09-26T01:00:00","26.90","-116.90",,,"1","6","2","5","7","3","1",,"260","4","51","1","98","3","2","10105","3","2","8","215",,"170","143","1","230","6","5","5","5","6","1",,"11","4","29","11","4","238","66","798","172","5","1","2","2","111111","11111111111111",,"5",,"2",,,,,,,,,,
"D5LA6","2019-09-26T12:00:00","24.40","-114.10",,,"1","6","2","5","3","3","1",,"20","4","26","1","97","3","2","10140",,,"8","180",,"170","164","7","220","8","8","5","4","6","A",,"3","1","32","6","4","238","44","798","172","5","1","2","1","111111","1111111111111A",,"5",,"2",,,,,,,,,,
"DFDG2","2019-09-26T12:00:00","28.70","-119.30",,,"1","6","2","5","7","3","1",,"230","4","62","1","98","2","2","10119","8","8","8","200",,"183","174","1","212","7","4","4","5","4","8",,"2","1","25","15","4","238","89","798","172","5","1","2","1","111111","11111111111111",,"5",,"2",,,,,,,,,,
"ZCBU5","2019-09-26T12:00:00","24.00","-111.60",,,"1","6","2","5","3","4","1",,"350","4","67",,,"0",,"10155","8","40","8","240",,"222","213","1","270",,,"A",,"A","A",,"1","1",,,,"238","41","798","172","5","1","2","1","111111","11A1A1111181A1",,"5",,,,,,,,,,,,
"VRKF2","2019-09-26T13:00:00","24.20","-113.10",,,"1","4","0","0","3","4","1","0","360","4","26",,"98","3",,"10132",,,"0","230","0","200","183","1","250","5","5","5","5","6","4",,"9","2","38","8","4","238","43","992","114","5","1","2","1","111111","1111A11111111A",,,"1",,,,,,,,,,,"4"
"VRKF2","2019-09-26T17:00:00","23.50","-112.10",,,"1","6","2","5","3","4","1",,"360","4","62","1","98","2","0","10151","4","0","8","250",,"230","220","1","250","4","4","0","A","7","A",,,,"3","7","2","238","32","798","172","5","1","2","2","111111","11111111111A11",,"5",,"0",,,,,,,,,,
"D5LA6","2019-09-26T18:00:00","24.00","-113.10",,,"1","6","2","5","3","3","1",,"50","4","72","1","97","3","0","10160","2","20","8","260",,"240","232","7","260","3","3","1","4","4","1",,"14","3","34","14","3","238","43","798","172","5","1","2","2","112111","11111111111111",,"5",,"0",,,,,,,,,,
