"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"C6WW7","2024-09-29T20:00:00","25.00","-120.20",,,"1","6","2","5","7","3","1",,"360","4","98","1","97","2",,"10140","2","10","8","210","0","180","161","1","220","7","7","7","2","7","8",,"8","3","32","9","3","237","50","798","172","5","1","2","2","111111","1111A111111111",,"5",,,,,,,,
"LAOW5","2024-09-29T20:00:00","26.90","-121.20",,,"1","4","0","0","3","3","1",,,,,,,,,"10175","8","10","0","211","0","196","188",,,,,,"A",,,,,,,,,"237","61","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,,"1",,,,,,,"4"
"1801817","2024-09-29T20:01:00","26.88","-125.20",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","226",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5802129","2024-09-29T20:04:00","27.88","-125.16",,,"1","3","2","5",,,"11",,,,,,,,,"10175",,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"1801705","2024-09-29T21:00:00","26.80","-126.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801826","2024-09-29T21:00:00","24.25","-123.82",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","234",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802004","2024-09-29T21:00:00","29.10","-120.89",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","90","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-29T21:00:00","20.37","-124.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","4","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-29T21:00:00","21.11","-123.43",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802053","2024-09-29T21:00:00","26.70","-129.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","69","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802121","2024-09-29T21:00:00","25.18","-121.56",,,"1","3","2","5",,,"11",,,,,,,,,"10135",,,,,,,,,,,,,,,,,,,,,,"237","51","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"3801597","2024-09-29T21:00:00","29.11","-120.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","199",,,,,,,,,,,,,"237","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801602","2024-09-29T21:00:00","27.91","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-29T21:00:00","25.39","-128.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","58","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-29T21:00:00","22.89","-126.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-29T21:00:00","27.11","-124.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","226",,,,,,,,,,,,,"237","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-29T21:00:00","26.96","-129.70",,,"1","4","2","5",,,"11",,,,,,,,,"10198",,,"8",,,,,"9","231",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602627","2024-09-29T21:00:00","25.91","-129.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-29T21:00:00","21.62","-129.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-29T21:00:00","21.66","-127.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-29T21:00:00","27.24","-122.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602636","2024-09-29T21:00:00","26.88","-122.69",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-29T21:00:00","26.14","-124.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-29T21:00:00","29.16","-121.08",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-29T21:00:00","25.01","-129.85",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","59","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-29T21:00:00","26.02","-126.90",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-29T21:00:00","26.97","-126.21",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-29T21:00:00","23.83","-129.12",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","39","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-29T21:00:00","21.41","-124.79",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","14","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802129","2024-09-29T21:00:00","27.89","-125.14",,,"1","3","2","5",,,"11",,,,,,,,,"10166",,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"6801825","2024-09-29T21:00:00","27.36","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","218",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"6801945","2024-09-29T21:00:00","25.82","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","227",,,,,,,,,,,,,"237","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-29T21:00:00","20.97","-121.81",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","262",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801640","2024-09-29T21:00:00","21.04","-123.21",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","243",,,,,,,,,,,,,"237","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-29T21:00:00","29.07","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801679","2024-09-29T21:00:00","21.50","-121.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801746","2024-09-29T21:00:00","24.04","-122.50",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","238",,,,,,,,,,,,,"237","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801767","2024-09-29T21:00:00","27.61","-125.29",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","221",,,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"LAOW5","2024-09-29T21:00:00","26.80","-121.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10163","8","22","8","212",,"196","188",,,,,"A",,"A","A",,,,,,,"237","61","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,
"1801817","2024-09-29T21:01:00","26.92","-125.14",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","226",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801705","2024-09-29T22:00:00","26.80","-126.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-29T22:00:00","26.91","-125.14",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","226",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-29T22:00:00","24.25","-123.82",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","234",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802004","2024-09-29T22:00:00","29.09","-120.89",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","90","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-29T22:00:00","20.37","-124.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","4","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-29T22:00:00","21.11","-123.43",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802053","2024-09-29T22:00:00","26.71","-129.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","69","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802121","2024-09-29T22:00:00","25.18","-121.56",,,"1","3","2","5",,,"11",,,,,,,,,"10127",,,,,,,,,,,,,,,,,,,,,,"237","51","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"3801597","2024-09-29T22:00:00","29.10","-120.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","199",,,,,,,,,,,,,"237","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801602","2024-09-29T22:00:00","27.90","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-29T22:00:00","25.39","-128.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","58","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-29T22:00:00","22.89","-126.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-29T22:00:00","27.11","-124.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","226",,,,,,,,,,,,,"237","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-29T22:00:00","26.97","-129.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF7F","1AAAA6AAA1AAAA","4",,,,,,,,,
"4602627","2024-09-29T22:00:00","25.90","-129.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","232",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-29T22:00:00","21.62","-129.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-29T22:00:00","21.66","-127.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-29T22:00:00","26.14","-124.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-29T22:00:00","29.16","-121.09",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-29T22:00:00","25.01","-129.85",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","59","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-29T22:00:00","26.02","-126.90",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-29T22:00:00","26.97","-126.21",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-29T22:00:00","23.83","-129.13",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","39","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-29T22:00:00","21.41","-124.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","14","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"6801825","2024-09-29T22:00:00","27.36","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","218",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"6801945","2024-09-29T22:00:00","25.81","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","228",,,,,,,,,,,,,"237","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-29T22:00:00","20.98","-121.81",,,"1","4","2","5",,,"11",,,,,,,,,"10125",,,"8",,,,,"9","262",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801640","2024-09-29T22:00:00","21.04","-123.21",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","243",,,,,,,,,,,,,"237","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-29T22:00:00","29.07","-123.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801746","2024-09-29T22:00:00","24.05","-122.50",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","238",,,,,,,,,,,,,"237","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801767","2024-09-29T22:00:00","27.62","-125.28",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","221",,,,,,,,,,,,,"237","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"LAOW5","2024-09-29T22:00:00","26.70","-120.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10155","8","24","8","212",,"196","188",,,,,"A",,"A","A",,,,,,,"237","60","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,
"4602635","2024-09-29T22:04:00","27.24","-122.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602636","2024-09-29T22:04:00","26.84","-122.63",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","62","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5802129","2024-09-29T22:04:00","27.92","-125.12",,,"1","3","2","5",,,"11",,,,,,,,,"10162",,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"7801679","2024-09-29T22:04:00","21.50","-121.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","11","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801705","2024-09-29T23:00:00","26.80","-126.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","66","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-29T23:00:00","26.91","-125.15",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","226",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-29T23:00:00","24.24","-123.82",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","234",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802004","2024-09-29T23:00:00","29.09","-120.90",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","90","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-29T23:00:00","20.36","-124.63",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","4","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-29T23:00:00","21.10","-123.43",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802053","2024-09-29T23:00:00","26.71","-129.76",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","69","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802121","2024-09-29T23:00:00","25.18","-121.55",,,"1","3","2","5",,,"11",,,,,,,,,"10124",,,,,,,,,,,,,,,,,,,,,,"237","51","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"3801597","2024-09-29T23:00:00","29.09","-120.43",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","199",,,,,,,,,,,,,"237","90","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801602","2024-09-29T23:00:00","27.90","-121.78",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","214",,,,,,,,,,,,,"237","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-29T23:00:00","25.38","-128.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","58","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-29T23:00:00","22.88","-126.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","26","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-29T23:00:00","27.11","-124.87",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","226",,,,,,,,,,,,,"237","74","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-29T23:00:00","26.97","-129.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF7F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602627","2024-09-29T23:00:00","25.91","-129.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","232",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-29T23:00:00","21.61","-129.58",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-29T23:00:00","21.66","-127.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","241",,,,,,,,,,,,,"237","17","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-29T23:00:00","27.23","-122.99",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-29T23:00:00","26.13","-124.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-29T23:00:00","29.16","-121.10",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-29T23:00:00","25.00","-129.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","59","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-29T23:00:00","26.02","-126.90",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-29T23:00:00","26.97","-126.21",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-29T23:00:00","23.83","-129.14",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","39","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-29T23:00:00","21.41","-124.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","14","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802129","2024-09-29T23:00:00","27.91","-125.13",,,"1","3","2","5",,,"11",,,,,,,,,"10159",,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"6801825","2024-09-29T23:00:00","27.35","-123.73",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","218",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"6801945","2024-09-29T23:00:00","25.81","-121.80",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","228",,,,,,,,,,,,,"237","51","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-29T23:00:00","20.98","-121.81",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","262",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
