"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"1301725","2024-09-23T07:00:00","28.84","-46.77",,,"1","4","2","5",,,"11",,,,,,,,,"10129",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T07:00:00","22.89","-41.47",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T07:00:00","29.13","-41.30",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","275",,,,,,,,,,,,,"245","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T07:00:00","21.00","-42.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"245","12","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T07:00:00","23.22","-43.74",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-23T07:00:00","26.15","-43.10",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T07:00:00","26.68","-47.21",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-23T07:00:00","23.96","-48.34",,,"1","3","2","5",,,"11",,,,,,,,,"10125",,,,,,,,,,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,
"6203634","2024-09-23T07:00:00","27.72","-46.46",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-23T07:00:00","26.48","-42.03",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T07:00:00","27.07","-42.10",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-23T07:00:00","25.60","-48.59",,,"1","4","2","5",,,"11",,,,,,,,,"10126",,,"8",,,,,"9","294",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-23T07:00:00","21.34","-48.80",,,"1","4","2","5",,,"11",,,,,,,,,"10128",,,"8",,,,,"9","297",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-23T08:00:00","28.62","-41.26",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","81","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-23T08:00:00","28.83","-46.77",,,"1","4","2","5",,,"11",,,,,,,,,"10132",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T08:00:00","22.89","-41.47",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","21","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T08:00:00","29.13","-41.30",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","275",,,,,,,,,,,,,"245","91","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T08:00:00","21.01","-42.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"245","12","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T08:00:00","23.23","-43.75",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","33","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-23T08:00:00","26.14","-43.09",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","63","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T08:00:00","26.67","-47.20",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-23T08:00:00","23.96","-48.34",,,"1","3","2","5",,,"11",,,,,,,,,"10131",,,,,,,,,,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,
"6203634","2024-09-23T08:00:00","27.72","-46.46",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-23T08:00:00","26.48","-42.03",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T08:00:00","27.08","-42.10",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","72","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-23T08:00:00","25.60","-48.59",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","293",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-23T08:00:00","21.34","-48.80",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","296",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-23T09:00:00","28.62","-41.26",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","81","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-23T09:00:00","28.83","-46.77",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","86","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T09:00:00","22.89","-41.48",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T09:00:00","29.13","-41.30",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","275",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T09:00:00","21.01","-42.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"245","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T09:00:00","23.24","-43.76",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-23T09:00:00","26.13","-43.08",,,"1","4","2","5",,,"11",,,,,,,,,"10156",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T09:00:00","26.67","-47.19",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","67","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-23T09:00:00","23.96","-48.35",,,"1","3","2","5",,,"11",,,,,,,,,"10135",,,,,,,,,,,,,,,,,,,,,,"245","38","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,
"6203634","2024-09-23T09:00:00","27.71","-46.45",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-23T09:00:00","26.48","-42.03",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T09:00:00","27.08","-42.10",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-23T09:00:00","25.60","-48.59",,,"1","4","2","5",,,"11",,,,,,,,,"10133",,,"8",,,,,"9","293",,,,,,,,,,,,,"245","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-23T09:00:00","21.34","-48.80",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","296",,,,,,,,,,,,,"245","18","798","172","7","0",,"1","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-23T10:00:00","28.62","-41.26",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","81","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-23T10:00:00","28.83","-46.78",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T10:00:00","22.89","-41.48",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T10:00:00","29.13","-41.30",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","275",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T10:00:00","21.01","-42.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"245","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T10:00:00","23.24","-43.77",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-23T10:00:00","26.12","-43.07",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T10:00:00","26.67","-47.18",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","67","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-23T10:00:00","23.96","-48.35",,,"1","3","2","5",,,"11",,,,,,,,,"10139",,,,,,,,,,,,,,,,,,,,,,"245","38","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,
"6203634","2024-09-23T10:00:00","27.71","-46.45",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-23T10:00:00","26.48","-42.03",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T10:00:00","27.09","-42.10",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","277",,,,,,,,,,,,,"245","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-23T10:00:00","25.60","-48.59",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","293",,,,,,,,,,,,,"245","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-23T10:00:00","21.34","-48.80",,,"1","4","2","5",,,"11",,,,,,,,,"10139",,,"8",,,,,"9","295",,,,,,,,,,,,,"245","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-23T11:00:00","28.63","-41.26",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","81","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-23T11:00:00","28.83","-46.79",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T11:00:00","22.89","-41.48",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T11:00:00","29.13","-41.31",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","276",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T11:00:00","21.02","-42.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"245","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T11:00:00","23.25","-43.78",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-23T11:00:00","26.11","-43.07",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T11:00:00","26.66","-47.18",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","288",,,,,,,,,,,,,"245","67","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-23T11:00:00","23.96","-48.36",,,"1","3","2","5",,,"11",,,,,,,,,"10143",,,,,,,,,,,,,,,,,,,,,,"245","38","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,
"6203634","2024-09-23T11:00:00","27.70","-46.45",,,"1","4","2","5",,,"11",,,,,,,,,"10155",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-23T11:00:00","26.48","-42.03",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T11:00:00","27.10","-42.10",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-23T11:00:00","25.60","-48.59",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","292",,,,,,,,,,,,,"245","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-23T11:00:00","21.33","-48.80",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","295",,,,,,,,,,,,,"245","18","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-23T12:00:00","28.63","-41.27",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","81","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-23T12:00:00","28.84","-46.80",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","282",,,,,,,,,,,,,"245","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T12:00:00","22.89","-41.48",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","279",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T12:00:00","29.14","-41.31",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","276",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T12:00:00","21.02","-42.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"245","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T12:00:00","23.25","-43.79",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-23T12:00:00","26.10","-43.06",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","283",,,,,,,,,,,,,"245","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T12:00:00","26.66","-47.17",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","67","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-23T12:00:00","23.96","-48.37",,,"1","3","2","5",,,"11",,,,,,,,,"10148",,,,,,,,,,,,,,,,,,,,,,"245","38","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,
"6203634","2024-09-23T12:00:00","27.70","-46.46",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-23T12:00:00","26.49","-42.04",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T12:00:00","27.11","-42.09",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-23T12:00:00","25.61","-48.58",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","293",,,,,,,,,,,,,"245","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-23T12:00:00","21.33","-48.80",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","296",,,,,,,,,,,,,"245","18","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-23T13:00:00","28.64","-41.27",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","81","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-23T13:00:00","28.84","-46.81",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T13:00:00","22.89","-41.49",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T13:00:00","29.15","-41.32",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","276",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T13:00:00","21.03","-42.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"245","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T13:00:00","23.26","-43.80",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4402885","2024-09-23T13:00:00","26.09","-43.06",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","284",,,,,,,,,,,,,"245","63","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T13:00:00","26.66","-47.16",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,,"9","290",,,,,,,,,,,,,"245","67","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T13:00:00","27.12","-42.09",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402616","2024-09-23T13:00:00","25.62","-48.58",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","292",,,,,,,,,,,,,"245","58","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6402618","2024-09-23T13:00:00","21.32","-48.80",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","297",,,,,,,,,,,,,"245","18","798","172","7","0",,"2","3FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301575","2024-09-23T14:00:00","28.65","-41.28",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"245","81","798","172","7","0",,"2","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,
"1301725","2024-09-23T14:00:00","28.84","-46.82",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301735","2024-09-23T14:00:00","22.90","-41.49",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","21","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"1301798","2024-09-23T14:00:00","29.16","-41.33",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","276",,,,,,,,,,,,,"245","91","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4101860","2024-09-23T14:00:00","21.03","-42.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"245","12","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4101861","2024-09-23T14:00:00","23.27","-43.81",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","285",,,,,,,,,,,,,"245","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601782","2024-09-23T14:00:00","26.66","-47.15",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","291",,,,,,,,,,,,,"245","67","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203607","2024-09-23T14:00:00","23.97","-48.38",,,"1","3","2","5",,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,"245","38","798","172","7","0",,"2","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,
"6203634","2024-09-23T14:00:00","27.70","-46.46",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","289",,,,,,,,,,,,,"245","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203639","2024-09-23T14:00:00","26.50","-42.05",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","280",,,,,,,,,,,,,"245","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"6203846","2024-09-23T14:00:00","27.13","-42.09",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","281",,,,,,,,,,,,,"245","72","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
