"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","THICKNESS_OF_I","IND_FOR_PRECIP"
"3201845","2024-09-30T13:00:00","20.53","-153.15",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","264",,,,,,,,,,,,,"234","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601669","2024-09-30T13:00:00","23.45","-155.01",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601693","2024-09-30T13:00:00","27.92","-157.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601772","2024-09-30T13:00:00","23.50","-155.06",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","266",,,,,,,,,,,,,"234","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601835","2024-09-30T13:00:00","26.55","-150.55",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,,"9","261",,,,,,,,,,,,,"234","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4602535","2024-09-30T13:00:00","21.11","-154.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"234","14","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4602616","2024-09-30T13:00:00","20.90","-152.09",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"234","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100000","2024-09-30T13:00:00","23.50","-153.80",,,"1","4","2","0","0","0","11","0","90","1","70",,,,,"10149",,,"0","257",,,"216","1","266",,,,"A",,,,"10","4",,,,"234","33","993","114","6","1","2","1","111111","11AAA11A1181AA",,,"6",,,,"4"
"5100201","2024-09-30T13:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","271",,,,"A",,,,"10","2","0","11","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1877A",,,"6",,,,"4"
"5100202","2024-09-30T13:00:00","21.40","-157.70",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","269",,,,"A",,,,"10","3","4","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100205","2024-09-30T13:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","267",,,,"A",,,,"10","2","0","11","1","234","16","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1877A",,,"6",,,,"4"
"5100207","2024-09-30T13:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","266",,,,"A",,,,"10","2","2","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100208","2024-09-30T13:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","258",,,,"A",,,,"6","2","2","11","1","234","29","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100210","2024-09-30T13:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","268",,,,"A",,,,"10","2","0","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1877A",,,"6",,,,"4"
"5100211","2024-09-30T13:00:00","21.30","-158.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","272",,,,"A",,,,"6","1","17","18","1","234","18","993","114","6","1","2","1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,"4"
"5100212","2024-09-30T13:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0","256",,,,"1","271",,,,"A",,,,"7","2","19","13","1","234","18","993","114","6","1","2","1","11FFFF","1AAAAA1AA1873A",,,"6",,,,"4"
"5100213","2024-09-30T13:00:00","20.70","-157.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","274",,,,"A",,,,"6","1","20","18","1","234","7","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,"4"
"5201694","2024-09-30T13:00:00","25.86","-158.04",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","268",,,,,,,,,,,,,"234","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"C6FF5","2024-09-30T13:00:00","21.60","-156.80",,,"1","5","2","5","5","4","1",,,,,,,,,"10143","8","19","8","244",,"244","244",,,,,"A",,"A","A",,,,,,,"234","16","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1",,"5",,,,,
"C6QM8","2024-09-30T13:00:00","21.90","-159.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10152","8","16","8","240",,"218","208",,,,,"A",,"A","A",,,,,,,"234","19","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"WDA7827","2024-09-30T13:00:00","21.30","-157.90",,,"1","6","2","5","9",,"1",,"70","4","36",,,,,"10118",,,"8","256",,,"201","3","275",,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,
"WDJ3192","2024-09-30T13:00:00","21.30","-157.80",,,"1","4","0","0",,"0","1",,,,,,,"10",,"10148","8","14","0","240","0","223","215",,,,,,"A",,,,,,,,,"234","17","992","114","5","1","2","1","F1FF11","1AA1A1111A8AA1",,,"3",,,,"4"
"WTEF","2024-09-30T13:00:00","21.40","-158.00",,,"1","5","2","5","9",,"1",,"60","4","41",,,,,"10155",,,"8","259",,,"222",,,,,"A",,"A","A",,,,,,,"234","18","798","172","5","1","2","1","F11111","11AAA11A1A8AAA",,"5",,,,,
"5100000","2024-09-30T13:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","91",,"70",,,,,"10151",,,"8","258",,,"217","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"5100201","2024-09-30T13:16:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100000","2024-09-30T13:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","89",,"74",,,,,"10149",,,"8","257",,,"216","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"5100202","2024-09-30T13:26:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","3","11","1","234","17","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100205","2024-09-30T13:26:00","21.00","-156.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","1","11","1","234","16","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100207","2024-09-30T13:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-30T13:26:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"234","29","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-30T13:26:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-30T13:26:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","7","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100000","2024-09-30T13:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","89",,"73",,,,,"10149",,,"8","258",,,"215","9","266",,,,,,,,,,,,,"234","33","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,
"5100211","2024-09-30T13:30:00","21.30","-157.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100212","2024-09-30T13:30:00","21.32","-158.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8","256",,,,"9","271",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","11FFFF","1AAAAA1AA1AAAA",,,,,,,
"5100000","2024-09-30T13:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","91",,"71",,,,,"10149",,,"8","257",,,"217","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"5100201","2024-09-30T13:46:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100000","2024-09-30T13:50:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","94",,"75",,,,,"10149",,,"8","257",,,"214","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"5100202","2024-09-30T13:56:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","1","11","1","234","17","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100205","2024-09-30T13:56:00","21.00","-156.40",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","1","11","1","234","16","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100207","2024-09-30T13:56:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"234","17","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-30T13:56:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"234","29","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-30T13:56:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-30T13:56:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","7","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"2101600","2024-09-30T14:00:00","28.09","-158.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"234","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101693","2024-09-30T14:00:00","29.19","-155.34",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","260",,,,,,,,,,,,,"234","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"3201845","2024-09-30T14:00:00","20.54","-153.16",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","264",,,,,,,,,,,,,"234","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601669","2024-09-30T14:00:00","23.45","-155.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601693","2024-09-30T14:00:00","27.93","-157.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601772","2024-09-30T14:00:00","23.50","-155.07",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","266",,,,,,,,,,,,,"234","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601835","2024-09-30T14:00:00","26.55","-150.55",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","261",,,,,,,,,,,,,"234","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4602535","2024-09-30T14:00:00","21.10","-154.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"234","14","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4602616","2024-09-30T14:00:00","20.90","-152.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"234","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100000","2024-09-30T14:00:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","89",,"76",,,,,"10149",,,"8","257",,,"217","9","265",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"5100201","2024-09-30T14:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","271",,,,"A",,,,"10","2","35","11","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100202","2024-09-30T14:00:00","21.40","-157.70",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","269",,,,"A",,,,"9","3","1","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100205","2024-09-30T14:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","267",,,,"A",,,,"9","3","1","11","1","234","16","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100207","2024-09-30T14:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","266",,,,"A",,,,"10","3","3","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100208","2024-09-30T14:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","258",,,,"A",,,,"7","2","35","11","1","234","29","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100210","2024-09-30T14:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","268",,,,"A",,,,"10","2","1","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100211","2024-09-30T14:00:00","21.30","-158.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","272",,,,"A",,,,"6","1","16","12","1","234","18","993","114","6","1","2","1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,"4"
"5100212","2024-09-30T14:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0","257",,,,"1","271",,,,"A",,,,"6","2","21","18","1","234","18","993","114","6","1","2","1","11FFFF","1AAAAA1AA1873A",,,"6",,,,"4"
"5100213","2024-09-30T14:00:00","20.70","-157.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","274",,,,"A",,,,"8","1","19","18","1","234","7","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,"4"
"5201694","2024-09-30T14:00:00","25.87","-158.05",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","268",,,,,,,,,,,,,"234","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"C6FF5","2024-09-30T14:00:00","21.50","-157.00",,,"1","5","2","5","5","4","1",,,,,,,,,"10138","6","21","8","242",,"242","242",,,,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1",,"5",,,,,
"C6QM8","2024-09-30T14:00:00","21.90","-159.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10146","6","19","8","241",,"220","211",,,,,"A",,"A","A",,,,,,,"234","19","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"WDA7827","2024-09-30T14:00:00","21.30","-157.90",,,"1","6","2","5","9",,"1",,"90","4","15",,,,,"10113",,,"8","255",,,"204","3","275",,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","1","111111","11AAA11A118AAA",,"5",,,,,
"WDJ3192","2024-09-30T14:00:00","21.30","-157.80",,,"1","5","2","5","9","0","1",,,,,,,,,"10142","5","17","8","240",,"223","216",,,,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,
"WTEF","2024-09-30T14:00:00","21.40","-158.00",,,"1","5","2","5","9",,"1",,"70","4","67",,,,,"10150",,,"8","258",,,"221",,,,,"A",,"A","A",,,,,,,"234","18","798","172","5","1","2","1","F11111","11AAA11A1A8AAA",,"5",,,,,
"5100000","2024-09-30T14:10:00","23.53","-153.79",,,"1","5","2","5",,,"11",,"90",,"84",,,,,"10149",,,"8","257",,,"216","9","265",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"5100201","2024-09-30T14:16:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100000","2024-09-30T14:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","84",,"75",,,,,"10149",,,"8","257",,,"216","9","265",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,
"5100202","2024-09-30T14:26:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","2","11","1","234","17","798","172","6","1","2","1","FFFFFF","1AAAAAAAAAA71A",,,,,,,
"5100205","2024-09-30T14:26:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","16","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100207","2024-09-30T14:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"234","17","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-30T14:26:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"234","29","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-30T14:26:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-30T14:26:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","7","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100000","2024-09-30T14:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","84",,"72",,,,,"10150",,,"8","258",,,"217","9","265",,,,,,,,,,,,,"234","33","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,
"5100211","2024-09-30T14:30:00","21.30","-157.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100212","2024-09-30T14:30:00","21.32","-158.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8","257",,,,"9","271",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","11FFFF","1AAAAA1AA1AAAA",,,,,,,
"5100000","2024-09-30T14:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","75",,"73",,,,,"10150",,,"8","254",,,"222","9","265",,,,,,,,,,,,,"234","33","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,
"5100201","2024-09-30T14:46:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"234","18","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100000","2024-09-30T14:50:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","68",,"73",,,,,"10151",,,"8","252",,,"221","9","266",,,,,,,,,,,,,"234","33","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,,
"5100202","2024-09-30T14:56:00","21.42","-157.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"234","17","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100205","2024-09-30T14:56:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"234","16","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100207","2024-09-30T14:56:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","266",,,,,,,,,,,,,"234","17","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-30T14:56:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"234","29","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-30T14:56:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","17","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-30T14:56:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","7","798","172","6","0",,"1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"2101600","2024-09-30T15:00:00","28.09","-158.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,,"234","88","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101693","2024-09-30T15:00:00","29.20","-155.35",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","260",,,,,,,,,,,,,"234","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"3201845","2024-09-30T15:00:00","20.55","-153.17",,,"1","4","2","5",,,"11",,,,,,,,,"10144",,,"8",,,,,"9","264",,,,,,,,,,,,,"234","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601669","2024-09-30T15:00:00","23.45","-155.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","35","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601693","2024-09-30T15:00:00","27.94","-157.20",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,,"234","77","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601772","2024-09-30T15:00:00","23.49","-155.08",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,,"9","267",,,,,,,,,,,,,"234","35","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601835","2024-09-30T15:00:00","26.55","-150.56",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","261",,,,,,,,,,,,,"234","60","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4602535","2024-09-30T15:00:00","21.10","-154.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"234","14","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4602616","2024-09-30T15:00:00","20.89","-152.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"234","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100000","2024-09-30T15:00:00","23.50","-153.80",,,"1","4","2","0","0","0","11","0","70","1","70",,,,,"10151",,,"0","252",,,"221","1","266",,,,"A",,,,"7","4",,,,"234","33","993","114","6","1","2","1","111111","11AAA11A1181AA",,,"6",,,,"4"
"5100201","2024-09-30T15:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","271",,,,"A",,,,"10","2","36","11","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100202","2024-09-30T15:00:00","21.40","-157.70",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","269",,,,"A",,,,"10","3","1","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100205","2024-09-30T15:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","266",,,,"A",,,,"10","2","1","11","1","234","16","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100207","2024-09-30T15:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","266",,,,"A",,,,"10","3","1","11","1","234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
