"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","THICKNESS_OF_I","IND_FOR_PRECIP"
"2101823","2024-09-28T20:00:00","27.69","-166.58",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","271",,,,,,,,,,,,"233","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-28T20:00:00","28.10","-160.76",,,"1","4","2","5",,,"11",,,,,,,,,"10320",,,"8",,,,,"9","285",,,,,,,,,,,,"233","80","798","172","7","0",,"2","1FFF5F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-28T20:00:00","27.16","-165.03",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","271",,,,,,,,,,,,"233","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-28T20:00:00","26.31","-163.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-28T20:00:00","24.85","-169.03",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","273",,,,,,,,,,,,"233","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T20:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","107",,"61",,,,,"10184",,,"8","263",,,"224","9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T20:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","90","1","60",,,,,"10187","1","8","0","263",,,,"1","275",,,,"A",,,,,,,,"233","42","993","114","6","1","2","2","11111F","11AAA11AA18AA1",,,"6",,,"4"
"5102629","2024-09-28T20:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102777","2024-09-28T20:00:00","28.65","-162.41",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103557","2024-09-28T20:00:00","29.80","-162.16",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","266",,,,,,,,,,,,"233","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-28T20:00:00","28.09","-166.11",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","271",,,,,,,,,,,,"233","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201726","2024-09-28T20:00:00","26.22","-162.21",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","272",,,,,,,,,,,,"233","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T20:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","113",,"60",,,,,"10185",,,"8","264",,,"223","9","274",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T20:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"57",,,,,"10188",,,"8","263",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T20:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","60",,,,,"10185",,,"8","265",,,"227",,,,,,,,,,"3","34","11","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-28T20:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","60",,,,,"10188",,,"8","264",,,,,,,,,,,,,"4","34","11","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-28T20:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","105",,"64",,,,,"10185",,,"8","264",,,"224","9","274",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T20:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","96",,"66",,,,,"10188",,,"8","265",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T20:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","105",,"67",,,,,"10185",,,"8","266",,,"226","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T20:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"69",,,,,"10188",,,"8","267",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T20:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","104",,"71",,,,,"10184",,,"8","265",,,"227","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T20:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","103",,"74",,,,,"10187",,,"8","268",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"2101823","2024-09-28T21:00:00","27.70","-166.57",,,"1","4","2","5",,,"11",,,,,,,,,"10189",,,"8",,,,,"9","271",,,,,,,,,,,,"233","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-28T21:00:00","27.15","-165.04",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,,"9","271",,,,,,,,,,,,"233","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-28T21:00:00","26.32","-163.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-28T21:00:00","24.85","-169.03",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","274",,,,,,,,,,,,"233","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T21:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","101",,"78",,,,,"10183",,,"8","265",,,"232","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T21:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","98",,"72",,,,,"10187",,,"8","268",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-28T21:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102777","2024-09-28T21:00:00","28.66","-162.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103557","2024-09-28T21:00:00","29.81","-162.15",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","267",,,,,,,,,,,,"233","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-28T21:00:00","28.11","-166.10",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","272",,,,,,,,,,,,"233","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201726","2024-09-28T21:00:00","26.22","-162.22",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","272",,,,,,,,,,,,"233","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T21:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","97",,"76",,,,,"10183",,,"8","259",,,"230","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T21:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"100",,"75",,,,,"10186",,,"8","268",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T21:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","99",,"69",,,,,"10181",,,"8","259",,,"225","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T21:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"77",,,,,"10185",,,"8","265",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T21:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","101",,"57",,,,,"10179",,,"8","263",,,"227","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T21:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","88",,"72",,,,,"10184",,,"8","263",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T21:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","109",,"56",,,,,"10178",,,"8","263",,,"227","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T21:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","94",,"64",,,,,"10184",,,"8","263",,,,"9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T21:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","60",,,,,"10177",,,"8","264",,,"222",,,,,,,,,,"4","33","11","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-28T21:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","70",,,,,"10181",,,"8","265",,,,,,,,,,,,,"3","35","11","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-28T22:00:00","27.71","-166.56",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","272",,,,,,,,,,,,"233","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-28T22:00:00","28.11","-160.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"233","80","798","172","7","0",,"2","3FFF7F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-28T22:00:00","27.15","-165.04",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","272",,,,,,,,,,,,"233","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-28T22:00:00","26.32","-163.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-28T22:00:00","24.85","-169.04",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","275",,,,,,,,,,,,"233","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T22:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","100","1","60",,,,,"10174",,,"0","264",,,"224","1","275",,,,"A",,,"5","2","33","11","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2024-09-28T22:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","108",,"64",,,,,"10180",,,"8","266",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-28T22:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102777","2024-09-28T22:00:00","28.66","-162.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103557","2024-09-28T22:00:00","29.82","-162.15",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","268",,,,,,,,,,,,"233","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-28T22:00:00","28.12","-166.09",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","273",,,,,,,,,,,,"233","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201726","2024-09-28T22:00:00","26.23","-162.23",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","272",,,,,,,,,,,,"233","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T22:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","105",,"63",,,,,"10175",,,"8","265",,,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T22:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","106",,"63",,,,,"10179",,,"8","266",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T22:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","103",,"61",,,,,"10174",,,"8","264",,,"224","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T22:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","109",,"58",,,,,"10178",,,"8","266",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T22:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","112",,"60",,,,,"10171",,,"8","264",,,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T22:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","109",,"57",,,,,"10175",,,"8","266",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T22:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","106",,"60",,,,,"10170",,,"8","266",,,"227","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T22:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","107",,"59",,,,,"10174",,,"8","265",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T22:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","60",,,,,"10170",,,"8","265",,,"226",,,,,,,,,,"4","34","11","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-28T22:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","60",,,,,"10174",,,"8","265",,,,,,,,,,,,,"4","34","11","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-28T23:00:00","27.73","-166.55",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","274",,,,,,,,,,,,"233","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-28T23:00:00","28.12","-160.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","80","798","172","7","0",,"2","1FFF7F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-28T23:00:00","27.14","-165.05",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","272",,,,,,,,,,,,"233","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-28T23:00:00","26.32","-163.72",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-28T23:00:00","24.85","-169.04",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","276",,,,,,,,,,,,"233","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T23:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","115",,"57",,,,,"10169",,,"8","266",,,"227","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T23:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","110","1","60",,,,,"10171",,,"0","264",,,,"1","276",,,,"A",,,"4","2","35","11","3","233","42","993","114","6","1","2","2","11111F","11AAA11AA1811A",,,"6",,,"4"
"5102629","2024-09-28T23:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"233","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103557","2024-09-28T23:00:00","29.84","-162.14",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","269",,,,,,,,,,,,"233","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-28T23:00:00","28.13","-166.08",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","274",,,,,,,,,,,,"233","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201726","2024-09-28T23:00:00","26.23","-162.23",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","272",,,,,,,,,,,,"233","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-28T23:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","114",,"54",,,,,"10168",,,"8","265",,,"229","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T23:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","108",,"57",,,,,"10172",,,"8","265",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T23:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","60",,,,,"10167",,,"8","264",,,"231",,,,,,,,,,"4","33","11","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-28T23:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","60",,,,,"10171",,,"8","264",,,,,,,,,,,,,"4","35","11","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-28T23:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","114",,"52",,,,,"10165",,,"8","263",,,"230","9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T23:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","106",,"57",,,,,"10169",,,"8","265",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T23:40:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"110",,"55",,,,,"10163",,,"8","263",,,"230","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-28T23:40:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"100",,"55",,,,,"10167",,,"8","265",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-28T23:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","60",,,,,"10163",,,"8","263",,,"229",,,,,,,,,,"4","34","11","4","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-28T23:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","60",,,,,"10166",,,"8","266",,,,,,,,,,,,,"4","34","11","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-29T00:00:00","27.74","-166.54",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","275",,,,,,,,,,,,"233","76","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-29T00:00:00","28.13","-160.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","80","798","172","7","0",,"2","1FFF7F","1AAAA1AAA1AAAA","4",,,,,
"4602596","2024-09-29T00:00:00","27.14","-165.06",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","275",,,,,,,,,,,,"233","75","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602626","2024-09-29T00:00:00","26.33","-163.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,"233","63","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-29T00:00:00","24.84","-169.05",,,"1","4","2","5",,,"11",,,,,,,,,"10157",,,"8",,,,,"9","277",,,,,,,,,,,,"233","49","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-29T00:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","103",,"55",,,,,"10162",,,"8","264",,,"229","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-29T00:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"59",,,,,"10165",,,"8","266",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-29T00:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"233","61","798","172","7","0",,"2","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5102777","2024-09-29T00:00:00","28.68","-162.44",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","82","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103557","2024-09-29T00:00:00","29.85","-162.13",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","269",,,,,,,,,,,,"233","92","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5103558","2024-09-29T00:00:00","28.14","-166.07",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,,"9","275",,,,,,,,,,,,"233","86","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201726","2024-09-29T00:00:00","26.23","-162.24",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","273",,,,,,,,,,,,"233","62","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-29T00:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","104",,"57",,,,,"10161",,,"8","264",,,"227","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-29T00:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"61",,,,,"10164",,,"8","266",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-29T00:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","60",,,,,"10159",,,"8","265",,,"227",,,,,,,,,,"3","34","11","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-29T00:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","60",,,,,"10162",,,"8","267",,,,,,,,,,,,,"4","36","11","3","233","42","798","172","6","1","2","2","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-29T00:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","102",,"62",,,,,"10158",,,"8","265",,,"229","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-29T00:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","98",,"63",,,,,"10162",,,"8","267",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-29T00:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","103",,"64",,,,,"10157",,,"8","264",,,"228","9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-29T00:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"62",,,,,"10161",,,"8","267",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","2","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-29T00:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","60",,,,,"10155",,,"8","264",,,"229",,,,,,,,,,"4","33","11","3","233","42","798","172","6","1","2","2","F11111","11AAA11A1AA31A",,,,,,
