"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4100596","2015-09-28T03:00:00","24.12","-68.51",,,"1","3","2","5",,,,"11",,,,,,,,"10128","2","7","0",,,,,,"297",,,,,,,,,,,,"243","48","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100607","2015-09-28T03:00:00","26.53","-68.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100632","2015-09-28T03:00:00","27.65","-64.86",,,"1","3","2","5",,,,"11",,,,,,,,"10150","2","13","0",,,,,,"294",,,,,,,,,,,,"243","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100709","2015-09-28T03:00:00","29.79","-69.91",,,"1","3","2","5",,,,"11",,,,,,,,"10128","7","1","0",,,,,,"287",,,,,,,,,,,,"243","99","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"WDC9417","2015-09-28T03:00:00","28.70","-64.60",,,"1","4","0","0",,,,"1","0","100","4","72",,,,"10150",,,"0","275",,,"245","3","287",,,,"A",,,,,,,,"243","84","992","114","5","1","2","1","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"1300617","2015-09-28T03:20:00","22.08","-63.37",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,
"1300626","2015-09-28T03:20:00","27.29","-69.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-28T03:20:00","24.01","-68.52",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100607","2015-09-28T03:20:00","26.53","-68.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-28T03:20:00","29.14","-69.33",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","99","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T03:21:00","28.85","-66.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"243","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-28T03:22:00","22.08","-63.37",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","23","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,
"1300626","2015-09-28T03:22:00","27.30","-69.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-28T03:22:00","28.50","-64.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"243","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-28T03:22:00","27.55","-69.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-28T03:23:00","24.01","-68.52",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-28T03:23:00","27.75","-66.14",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"243","76","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-28T03:23:00","27.56","-69.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T03:23:00","28.85","-66.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"243","86","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-28T03:25:00","28.50","-64.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"243","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-28T03:26:00","27.55","-69.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T03:26:00","28.85","-66.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"243","86","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-28T03:27:00","27.29","-69.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","295",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100043","2015-09-28T03:50:00","21.00","-64.90",,,"1","4",,"0",,,,"11","0","130","1","20",,,,"10141","4","0",,"286",,,"243","1","295",,,,,,,"9","2","4","9","2","243","14","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100046","2015-09-28T03:50:00","23.90","-68.40",,,"1","4",,"0",,,,"11","0","220","1","60",,,,"10130","4","0",,"290",,,"239","1","297",,,,,,,"5","1","3","9","2","243","38","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100049","2015-09-28T03:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","140","1","50",,,,"10157","2","3",,"285",,,"249","1","297",,,,,,,"4","1","2","10","5","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100597","2015-09-28T03:50:00","23.87","-60.94",,,"1","3","2","5",,,,"11",,,,,,,,"10153","2","1","0",,,,,,"298",,,,,,,,,,,,"243","30","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"3100515","2015-09-28T04:00:00","23.16","-65.38",,,"1","4","2","5",,,,"11",,,,,,,,"10145",,,"8",,,,,"9","297",,,,,,,,,,,,"243","35","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100596","2015-09-28T04:00:00","24.12","-68.51",,,"1","3","2","5",,,,"11",,,,,,,,"10127","2","1","0",,,,,,"297",,,,,,,,,,,,"243","48","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100607","2015-09-28T04:00:00","26.54","-68.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100632","2015-09-28T04:00:00","27.65","-64.86",,,"1","3","2","5",,,,"11",,,,,,,,"10149","2","3","0",,,,,,"294",,,,,,,,,,,,"243","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100709","2015-09-28T04:00:00","29.79","-69.91",,,"1","3","2","5",,,,"11",,,,,,,,"10128","4","0","0",,,,,,"286",,,,,,,,,,,,"243","99","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"WDC9417","2015-09-28T04:00:00","28.70","-64.60",,,"1","4","0","0",,,,"1","0","110","4","46",,,,"10150",,,"0","277",,,"248","3","287",,,,"A",,,,,,,,"243","84","992","114","5","1","2","1","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"4100043","2015-09-28T04:50:00","21.00","-64.90",,,"1","4",,"0",,,,"11","0","110","1","20",,,,"10140","7","4",,"286",,,"245","1","295",,,,,,,"9","2","3","9","2","243","14","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100046","2015-09-28T04:50:00","23.90","-68.40",,,"1","4",,"0",,,,"11","0","220","1","70",,,,"10125","8","7",,"292",,,"233","1","297",,,,,,,"5","1","4","8","2","243","38","793","103","6","1","2","1","113111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100049","2015-09-28T04:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","160","1","50",,,,"10155","1","3",,"282",,,"249","1","297",,,,,,,"5","1","2","10","5","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100597","2015-09-28T04:50:00","23.87","-60.94",,,"1","3","2","5",,,,"11",,,,,,,,"10152","4","0","0",,,,,,"298",,,,,,,,,,,,"243","30","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"3100515","2015-09-28T05:00:00","23.14","-65.35",,,"1","4","2","5",,,,"11",,,,,,,,"10140",,,"8",,,,,"9","297",,,,,,,,,,,,"243","35","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100596","2015-09-28T05:00:00","24.12","-68.51",,,"1","3","2","5",,,,"11",,,,,,,,"10122","7","6","0",,,,,,"297",,,,,,,,,,,,"243","48","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100607","2015-09-28T05:00:00","26.54","-68.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100632","2015-09-28T05:00:00","27.65","-64.86",,,"1","3","2","5",,,,"11",,,,,,,,"10147","2","1","0",,,,,,"294",,,,,,,,,,,,"243","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100709","2015-09-28T05:00:00","29.79","-69.91",,,"1","3","2","5",,,,"11",,,,,,,,"10128","7","3","0",,,,,,"286",,,,,,,,,,,,"243","99","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"WDC9417","2015-09-28T05:00:00","28.70","-64.60",,,"1","4","0","0",,,,"1","0","150","4","10",,,,"10146",,,"0","282",,,"245","3","287",,,,"A",,,,,,,,"243","84","992","114","5","1","2","1","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"1300520","2015-09-28T05:26:00","27.51","-61.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-28T05:27:00","27.76","-66.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"243","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-28T05:27:00","28.53","-64.43",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"243","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T05:27:00","28.84","-66.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"243","86","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-28T05:30:00","29.14","-69.33",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"291",,,,,,,,,,,,"243","99","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-28T05:31:00","22.09","-63.38",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,
"1300639","2015-09-28T05:31:00","25.20","-60.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"243","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300626","2015-09-28T05:32:00","27.27","-69.48",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"243","79","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-28T05:32:00","24.00","-68.50",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100607","2015-09-28T05:32:00","26.54","-68.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100650","2015-09-28T05:32:00","27.55","-69.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-28T05:33:00","27.76","-66.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"243","76","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T05:33:00","28.84","-66.75",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"287",,,,,,,,,,,,"243","86","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-28T05:34:00","27.51","-61.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-28T05:34:00","22.09","-63.38",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","23","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,
"1300626","2015-09-28T05:34:00","27.29","-69.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-28T05:34:00","25.20","-60.24",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"301",,,,,,,,,,,,"243","50","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-28T05:34:00","24.01","-68.52",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-28T05:34:00","28.53","-64.43",,,"1","3","2","5",,,,"11",,,,,,,,,,,"0",,,,,,"289",,,,,,,,,,,,"243","84","794","103","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-28T05:36:00","22.09","-63.38",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","23","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,
"1300626","2015-09-28T05:37:00","27.27","-69.48",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","296",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-28T05:37:00","25.20","-60.24",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100559","2015-09-28T05:37:00","24.00","-68.50",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","48","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-28T05:38:00","27.76","-66.15",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"243","76","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T05:38:00","28.85","-66.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"243","86","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300520","2015-09-28T05:39:00","27.51","-61.83",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100043","2015-09-28T05:50:00","21.00","-64.90",,,"1","4",,"0",,,,"11","0","130","1","10",,,,"10133","8","9",,"285",,,"248","1","295",,,,,,,"9","2","1","9","2","243","14","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100046","2015-09-28T05:50:00","23.90","-68.40",,,"1","4",,"0",,,,"11","0","210","1","60",,,,"10122","8","7",,"288",,,"240","1","297",,,,,,,"5","1","3","10","2","243","38","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100049","2015-09-28T05:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","130","1","60",,,,"10153","7","3",,"271",,,"244","1","297",,,,,,,"5","1","3","10","5","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100597","2015-09-28T05:50:00","23.88","-60.94",,,"1","3","2","5",,,,"11",,,,,,,,"10146","7","6","0",,,,,,"298",,,,,,,,,,,,"243","30","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"3100515","2015-09-28T06:00:00","23.14","-65.35",,,"1","4","2","5",,,,"11",,,,,,,,"10140",,,"8",,,,,"9","297",,,,,,,,,,,,"243","35","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100596","2015-09-28T06:00:00","24.12","-68.50",,,"1","3","2","5",,,,"11",,,,,,,,"10119","7","9","0",,,,,,"297",,,,,,,,,,,,"243","48","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100607","2015-09-28T06:00:00","26.54","-68.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100632","2015-09-28T06:00:00","27.68","-64.84",,,"1","3","2","5",,,,"11",,,,,,,,"10141","7","9","0",,,,,,"294",,,,,,,,,,,,"243","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100709","2015-09-28T06:00:00","29.80","-69.90",,,"1","3","2","5",,,,"11",,,,,,,,"10118","7","11","0",,,,,,"286",,,,,,,,,,,,"243","99","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"A8DG7","2015-09-28T06:00:00","24.60","-69.50",,,"1","4","0","0","1","4",,"1","0","260","4","72","97","60","6","10115","6","15","0","270","0","225","206","3","305","8",,"7","2","A","A","8","3","36","9","2","243","49","992","114","5","1","2","1","113111","11111111111111",,,"1","2",,,,,,,,,"4"
"WDC9417","2015-09-28T06:00:00","28.80","-64.60",,,"1","4","0","0",,,,"1","0","160","4","57",,,,"10140",,,"0","283",,,"240","3","288",,,,"A",,,,,,,,"243","84","992","114","5","1","2","1","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"4100043","2015-09-28T06:50:00","21.00","-64.90",,,"1","4",,"0",,,,"11","0","130","1","10",,,,"10128","8","13",,"284",,,"247","1","295",,,,,,,"8","2","7","8","2","243","14","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100046","2015-09-28T06:50:00","23.90","-68.40",,,"1","4",,"0",,,,"11","0","210","1","60",,,,"10114","8","16",,"287",,,"241","1","297",,,,,,,"5","1","4","8","2","243","38","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100049","2015-09-28T06:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","90","1","40",,,,"10148","8","9",,"266",,,"222","1","297",,,,,,,"3","1","2","11","6","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,,"4"
"4100597","2015-09-28T06:50:00","23.88","-60.94",,,"1","3","2","5",,,,"11",,,,,,,,"10142","7","12","0",,,,,,"297",,,,,,,,,,,,"243","30","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"3100515","2015-09-28T07:00:00","23.16","-65.38",,,"1","4","2","5",,,,"11",,,,,,,,"10132",,,"8",,,,,"9","297",,,,,,,,,,,,"243","35","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,
"4100596","2015-09-28T07:00:00","24.12","-68.50",,,"1","3","2","5",,,,"11",,,,,,,,"10110","7","17","0",,,,,,"297",,,,,,,,,,,,"243","48","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100607","2015-09-28T07:00:00","26.53","-68.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100632","2015-09-28T07:00:00","27.68","-64.84",,,"1","3","2","5",,,,"11",,,,,,,,"10133","7","16","0",,,,,,"294",,,,,,,,,,,,"243","74","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"4100709","2015-09-28T07:00:00","29.80","-69.90",,,"1","3","2","5",,,,"11",,,,,,,,"10113","7","15","0",,,,,,"286",,,,,,,,,,,,"243","99","794","103","7","1","2","1","1FFF1F","1AAAA1AAA1AAA1","4",,,,,,,,,,,,
"WDC9417","2015-09-28T07:00:00","28.90","-64.60",,,"1","4","0","0",,,,"1","0","130","4","57",,,,"10136",,,"0","279",,,"245","3","288",,,,"A",,,,,,,,"243","84","992","114","5","1","2","1","111111","11AAA11A118AAA",,,"3",,,,,,,,,,"4"
"1300520","2015-09-28T07:06:00","27.50","-61.84",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"243","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300639","2015-09-28T07:06:00","25.21","-60.23",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","301",,,,,,,,,,,,"243","50","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100565","2015-09-28T07:06:00","27.76","-66.16",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,"243","76","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100912","2015-09-28T07:06:00","29.12","-69.38",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,"243","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T07:06:00","28.85","-66.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"243","86","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100571","2015-09-28T07:07:00","28.53","-64.41",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","289",,,,,,,,,,,,"243","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100607","2015-09-28T07:07:00","26.53","-68.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,"243","68","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"4100934","2015-09-28T07:07:00","28.84","-66.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,"243","86","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
"1300617","2015-09-28T07:08:00","22.08","-63.37",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","23","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,
"1300626","2015-09-28T07:08:00","27.25","-69.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","297",,,,,,,,,,,,"243","79","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,
