"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","ICE_SIT_TREND","IND_FOR_PRECIP"
"EUMDE61","2023-09-20T16:00:00","25.02","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10037","2","9","8","339",,,"303",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"9V3820","2023-09-20T17:00:00","23.50","59.00",,,"1","6","2","5","3","3","1",,"140","3","41","1","97","0",,"10051",,,"8","300",,"260","243","7","330",,,"A",,"A","A",,,,,,,"219","39","798","172","5","1","2","1","111111","1111A111118AAA","5",,,,,,,,,,,,
"EUMDE61","2023-09-20T17:00:00","25.03","55.05",,,"1","5","2","5","6","1","1",,,,,,,,,"10044","2","14","8","336",,,"298",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-20T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1","5",,,,,,,,"10048","3","8","8","341",,"301","288","1","340",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-20T18:00:00","24.99","55.06",,,"1","5","2","5","2","0","1",,,,,,,,,"10049","2","14","8","336",,,"296",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-20T19:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10047","2","10","8","334",,,"296",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-20T20:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10044","4","0","8","331",,,"287",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-20T21:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10039","7","10","8","330",,,"288",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-20T22:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10035","7","12","8","328",,,"291",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-20T23:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10034","7","11","8","326",,,"288",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T00:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10034","7","4","8","320",,,"289",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T01:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10039","2","3","8","314",,,"284",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-21T01:00:00","25.83","51.85",,,"1","6","2","5","0","0","1","5","335",,"51","1","97","2","0","10044","7","3","8","326",,"276","257","1","337","3","2","4","5","4","4",,"6","1",,,,"219","51","798","172","5","1","2","1","111111","111111111111A1","5",,"0",,,,,,,,,,
"EUMDE61","2023-09-21T02:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10043","2","9","8","312",,,"284",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-21T02:00:00","25.83","51.85",,,"1","6","2","5","0","0","1",,"320",,"72","1","97","5",,"10036","5","0","8","321",,"281","266","1","337","2","0","0","9","0","1",,"3","1","32","4","1","219","51","798","172","5","0",,"1","111111","1111A111111111","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T03:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10049","2","14","8","308",,,"280",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T04:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10056","2","17","8","312",,,"269",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"9V3820","2023-09-21T05:00:00","21.30","59.70",,,"1","6","2","5","5","3","1",,"210","3","51","1","96","0",,"10067","0","20","8","280",,"260","252","7","310","9","9","A","A","A","A",,"8","2","20","8","3","219","19","798","172","5","1","2","2","111111","1114A111114111","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T05:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10061","2","18","8","328",,,"279",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"2EIF7","2023-09-21T06:00:00","23.50","59.90",,,"1","6","2","5","3","3","1",,"120","4","36","1","97","2",,"10104","1",,"8","320","0","310","307",,"240","2","2","1","4","4","1",,"5","1","34","6","2","219","39","798","172","5","0",,"2","211111","1111A111111117","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T06:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10056","2","8","8","345",,,"272",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T07:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10052","7","3","8","370",,,"279",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F3FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-21T07:00:00","25.83","51.85",,,"1","6","2","5","0","0","1","5","315",,"46","1","97","3",,"10061","0","4","8","371",,"341","333","1","350","5","5","5","A","6","6",,"10","1",,,,"219","51","798","172","5","0",,"2","131111","1111A1111111A1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T08:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10048","7","12","8","367",,,"280",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F3FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T09:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10039","7","17","8","361",,,"273",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F3FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"V7OJ5","2023-09-21T09:00:00","25.80","51.80",,,"1","6","2","5","0","0","1",,"320","4","62","1","97","6",,,"4","0","8","390","0","310","283","1","360","0","0","0","9","0","0",,"10","1","36",,,"219","51","798","172","5","0",,"2","351171","1111A111111171","5",,,"36",,,,,,,,,
"EUMDE61","2023-09-21T10:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10033","7","19","8","357",,,"294",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T11:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10027","7","21","8","357",,,"288",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T12:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10027","7","12","8","358",,,"277",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T13:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10027","7","6","8","352",,,"296",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T14:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10029","2","2","8","343",,,"295",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T15:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10033","2","6","8","337",,,"297",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-21T15:00:00","20.10","59.30",,,"1","6","2","5","9",,"1",,"230","4","82","1","97","5",,"10065","3","9","8","280",,"260","253","3","292",,,"A",,"A","A",,"4","2",,,,"219","9","798","172","5","1","2","1","111111","1111A1111181A1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T16:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10036","2","8","8","339",,,"289",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-21T16:00:00","20.40","59.50",,,"1","6","2","5","9",,"1",,"220","4","118","1","97","5",,"10066","1","7","8","277",,"260","254","3","293",,,"A",,"A","A",,,,,,,"219","9","798","172","5","1","2","1","111111","1111A111118AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T17:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10041","2","11","8","336",,,"295",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-21T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1","5",,,,,,,,"10043","3","9","8","341",,"291","273","1","340",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"WTAA","2023-09-21T17:00:00","20.60","59.60",,,"1","5","2","5","1","4","1",,,,,,,,,"10070","3","8","8","276",,"260","255",,,,,"A",,"A","A",,,,,,,"219","9","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T18:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10044","2","10","8","331",,,"303",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-21T18:00:00","25.80","51.90",,,"1","4","0","0","0","0","1","0",,,,,"96",,,"10046","2","12","0","341","0","281","258","1","340",,,,"A",,,,"5","1",,,,"219","51","992","114","5","1","2","1","11FF11","171AA1111181A1",,,,,,,,,,,,,"4"
"WTAA","2023-09-21T18:00:00","20.90","59.60",,,"1","6","2","5","8","4","1",,"210","4","113","1","97","2","0","10064","8","1","8","277",,"262","257","3","293","2","0","0","9","0","7",,"4","2","15","6","4","219","9","798","172","5","1","2","1","111111","11111111111111","5",,"0",,,,,,,,,,
"EUMDE61","2023-09-21T19:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10041","2","5","8","329",,,"307",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-21T19:00:00","21.10","59.70",,,"1","5","2","5","8","4","1",,,,,,,,,"10063","8","3","8","277",,"264","259",,,,,"A",,"A","A",,,,,,,"219","19","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T20:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10036","7","4","8","325",,,"304",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-21T20:00:00","21.40","59.80",,,"1","5","2","5","8","4","1",,,,,,,,,"10056","8","14","8","277",,"264","260",,,,,"A",,"A","A",,,,,,,"219","19","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T21:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10035","7","9","8","322",,,"303",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-21T21:00:00","21.70","59.90",,,"1","6","2","5","8","4","1",,"200","4","98","1","97",,,"10052","8","12","8","276",,"264","260","3","291",,,"A",,"A","A",,,,,,,"219","19","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T22:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10032","7","8","8","318",,,"289",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-21T23:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10032","7","5","8","315",,,"288",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T00:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10032","7","2","8","312",,,"291",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T01:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10035","2","2","8","311",,,"301",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T01:00:00","22.80","59.80",,,"1","6","2","5","8","4","1",,"210","4","67","1","97","5",,"10044","5","4","8","293",,"272","265","3","304",,,"A",,"A","A",,,,,,,"219","29","798","172","5","1","2","1","111111","1111A111118AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T02:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10043","2","11","8","306",,,"302",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"1","F1FF13","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T02:00:00","22.90","59.60",,,"1","6","2","5","7","3","1",,"330","4","36","1","97","5",,"10047","3","3","8","303",,"291","287","3","308",,,"A",,"A","A",,,,,,,"219","29","798","172","5","1","2","2","111111","1111A111118AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T03:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10054","2","21","8","291",,,"283",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T03:00:00","23.10","59.40",,,"1","6","2","5","7","4","1",,"50","4","41","1","96","5","2","10056","3","16","8","296",,"288","286","3","307","8","7","0","A","7","8",,"2","1","14","5","2","219","39","798","172","5","1","2","2","111111","11111111111111","5",,"2",,,,,,,,,,
"EUMDE61","2023-09-22T04:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10059","2","23","8","306",,,"292",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T05:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10063","2","20","8","331",,,"289",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T06:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10061","2","8","8","364",,,"262",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F3FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T07:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10056","4","0","8","383",,,"269",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F5FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-22T07:00:00","25.80","51.93",,,"1","6","2","5","0","0","1",,,,,"1","96",,,"10056","1","8","8","341",,"301","288","1","330",,,,,,,,,"2",,,,"219","51","798","172","5","0",,"2","11FF11","171AA11111A3A1","5",,,,,,,,,,,,
"C6UU5","2023-09-22T08:00:00","25.20","54.80",,,"1","6","2","5","8","3","1",,"170","4","15","1","98",,,"10105",,"10","8","360","0","350","347",,"350","3","1","1","2","4","1","0","0","0","36",,,"219","54","798","172","5","0",,"2","111111","111AA111111177","5",,,"36",,,,,,,,,
"EUMDE61","2023-09-22T08:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10050","7","12","8","370",,,"283",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F3FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T09:00:00","24.99","55.06",,,"1","5","2","5","0","0","1",,,,,,,,,"10042","7","20","8","350",,,"275",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T10:00:00","24.99","55.06",,,"1","5","2","5","8","0","1",,,,,,,,,"10034","7","23","8","353",,,"290",,,,,,,,,,,,,,,"219","45","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T11:00:00","25.08","54.98",,,"1","5","2","5","7","4","1",,"330",,"45",,,,,"10029","7","21","8","339",,,"291",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T12:00:00","25.24","54.84",,,"1","5","2","5","8","4","1",,"340",,"49",,,,,"10028","7","14","8","336",,,"299",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T13:00:00","25.51","54.83",,,"1","5","2","5","8","4","1","5","335",,"49",,,,,"10025","7","9","8","335",,,"298",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T14:00:00","25.61","54.99",,,"1","5","2","5","2","3","1","5","355",,"64",,,,,"10026","7","3","8","333",,,"296",,,,,,,,,,,,,,,"219","54","798","172","5","0",,"2","F11211","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T15:00:00","25.70","55.17",,,"1","5","2","5","1","3","1","5","15",,"27",,,,,"10029","2","1","8","327",,,"306",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T15:00:00","25.30","57.00",,,"1","6","2","5","9",,"1",,"110","4","26","1","97","5",,"10036","5","0","8","312",,"296","292","3","330",,,"A",,"A","A","0","0","0",,,,"219","57","798","172","5","1","2","1","111111","1111A1111181A1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T16:00:00","25.81","55.35",,,"1","5","2","5","1","3","1","5","355",,"35",,,,,"10034","2","9","8","327",,,"296",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T16:00:00","25.50","56.90",,,"1","6","2","5","9",,"1",,"140","4","36","1","96","5",,"10039","1","10","8","308",,"300","297","3","332",,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","111111","1111A111118AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T17:00:00","25.93","55.53",,,"1","5","2","5","1","3","1","5","325",,"39",,,,,"10035","2","9","8","321",,,"304",,,,,,,,,,,,,,,"219","55","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK63","2023-09-22T17:00:00","25.80","51.93",,,"1","6","2","5","0","0","1","5",,,,,,,,"10042","3","2","8","341",,"291","273","1","340",,,,,,,,,,,,,"219","51","798","172","5","0",,"1","11FF11","17AAA11111AAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T17:00:00","25.80","56.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10044","3","10","8","310",,"303","301",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T18:00:00","26.03","55.72",,,"1","5","2","5","1","3","1","5","275",,"11",,,,,"10036","2","8","8","324",,,"292",,,,,,,,,,,,,,,"219","65","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T18:00:00","26.00","56.80",,,"1","5","2","5","8","3","1",,,,,,,,,"10046","0","10","8","314",,"293","287",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T19:00:00","26.14","55.90",,,"1","5","2","5","1","3","1",,"30",,"7",,,,,"10037","2","2","8","317",,,"304",,,,,,,,,,,,,,,"219","65","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T19:00:00","26.30","56.70",,,"1","5","2","5","8","3","1",,,,,,,,,"10045","0","5","8","314",,"292","285",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T20:00:00","26.27","56.08",,,"1","5","2","5","1","3","1",,"80",,"19",,,,,"10036","4","0","8","322",,,"286",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T20:00:00","26.50","56.60",,,"1","5","2","5","8","3","1",,,,,,,,,"10043","8","1","8","317",,"292","284",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T21:00:00","26.40","56.26",,,"1","5","2","5","1","3","1",,"100",,"36",,,,,"10034","7","3","8","318",,,"295",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T21:00:00","26.60","56.40",,,"1","5","2","5","7","3","1",,,,,,,,,"10038","8","8","8","318",,"296","290",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T22:00:00","26.52","56.43",,,"1","5","2","5","1","3","1","5","165",,"25",,,,,"10032","7","5","8","322",,,"269",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T22:00:00","26.50","56.20",,,"1","5","2","5","7","3","1",,,,,,,,,"10036","8","8","8","312",,"307","306",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-22T23:00:00","26.48","56.59",,,"1","5","2","5","3","3","1",,"50",,"48",,,,,"10034","7","2","8","315",,,"300",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-22T23:00:00","26.30","56.00",,,"1","5","2","5","6","3","1",,,,,,,,,"10034","6","8","8","317",,"300","295",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T00:00:00","26.31","56.65",,,"1","5","2","5","4","3","1","5","225",,"43",,,,,"10033","7","1","8","316",,,"298",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-23T00:00:00","26.10","55.80",,,"1","5","2","5","5","3","1",,,,,,,,,"10034","5","4","8","314",,"300","296",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE61","2023-09-23T01:00:00","26.12","56.68",,,"1","5","2","5","4","3","1",,"230",,"30",,,,,"10041","2","9","8","316",,,"293",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-23T01:00:00","26.00","55.60",,,"1","6","2","5","5","3","1",,"30","4","36","1","96","5",,"10040","3","4","8","315",,"291","284","3","327",,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","1","111111","1111A111118AA1","5",,,,,,,,,,,,
"9V9409","2023-09-23T02:00:00","22.80","59.80",,,"1","6","2","5","7","4","1",,"180","4","62","1","97","2","1","10068",,,"8","320","0","290","279","1","300","6","6","6","2","1","7",,"4","1",,,,"219","29","798","172","5","0",,"2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE61","2023-09-23T02:00:00","25.94","56.71",,,"1","5","2","5","4","3","1",,"160",,"14",,,,,"10051","2","17","8","313",,,"297",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WTAA","2023-09-23T02:00:00","25.80","55.40",,,"1","4","0","0","5","3","1","0","50","4","26",,"96","5",,"10045","3","11","0","314","0","301","298","3","335",,,,"A",,,,"1","0",,,,"219","55","992","114","5","1","2","1","111111","1111A1111181A1",,"1",,,,,,,,,,,"4"
"EUMDE61","2023-09-23T03:00:00","25.75","56.74",,,"1","5","2","5","4","3","1",,"180",,"16",,,,,"10059","2","26","8","318",,,"273",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
