"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"NCR33JR","2023-09-27T19:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","346",,"118",,,,,"10120",,,"8","335",,,,,"271",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","15111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WMKN","2023-09-27T19:00:00","25.20","35.40",,,"1","5","2","5","3","3","1",,,,,,,,,"10082","0","8","8","288",,"269","263",,,,,"A",,"A","A",,,,,,,"217","55","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-27T20:00:00","25.40","36.10",,,"1","6","2","5","2","0","1",,"340","1","80",,,,,"10066","0","6","8","310",,,"246","3","300",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-27T20:00:00","29.76","32.57",,,"1","5","2","5","3","0","1",,,,,,,,,"10115","2","25","8","278",,,"196",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-27T20:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","346",,"120",,,,,"10120",,,"8","325",,,,,"271",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","15111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"VROB9","2023-09-27T20:00:00","20.50","38.50",,,"1","6","2","5","8","3","1",,"300","4","57","1","97","5","2","10110","4","0","8","340",,"300","286","1","320","8","8","6","3","A","A",,"11","1",,,,"217","8","798","172","5","1","2","1","111111","111111111111A1","5",,"2",,,,,,,,,,,
"WMKN","2023-09-27T20:00:00","25.00","35.50",,,"1","6","2","5","3","3","1",,"330","4","77","1","98","5",,"10080","0","4","8","294",,"267","258","1","290","0","0","A","9","A","A",,,,,,,"217","55","798","172","5","1","2","1","111111","1111A111111AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-27T21:00:00","25.50","36.10",,,"1","6","2","5","1","0","1",,"350","1","80",,,,,"10066","1","1","8","308",,,"251","3","297",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-27T21:00:00","29.76","32.57",,,"1","5","2","5","3","0","1",,,,,,,,,"10114","2","9","8","266",,,"214",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-27T21:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","348",,"133",,,,,"10120",,,"8","316",,,,,"271",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","13121F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WMKN","2023-09-27T21:00:00","24.80","35.70",,,"1","5","2","5","3","3","1",,,,,,,,,"10079","8","1","8","294",,"263","252",,,,,"A",,"A","A",,,,,,,"217","45","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-27T22:00:00","25.60","36.20",,,"1","6","2","5","1","1","1",,"350","1","90",,,,,"10063","8","4","8","307",,,"257","3","299",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-27T22:00:00","29.76","32.57",,,"1","5","2","5","1","0","1",,,,,,,,,"10117","2","3","8","264",,,"212",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-27T22:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","348",,"116",,,,,"10120",,,"8","310",,,,,"270",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WMKN","2023-09-27T22:00:00","24.60","35.80",,,"1","4","0","0","3","3","1",,,,,,,,,"10078","5","5","0","293","0","269","261",,,,,,"A",,,,,,,,,"217","45","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-27T23:00:00","25.70","36.30",,,"1","6","2","5","1","2","1",,"350","1","100",,,,,"10057","8","9","8","312",,,"241","3","297",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-27T23:00:00","29.76","32.57",,,"1","5","2","5","3","0","1",,,,,,,,,"10113","7","2","8","264",,,"198",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-27T23:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","353",,"125",,,,,"10119",,,"8","304",,,,,"270",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","11121F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WMKN","2023-09-27T23:00:00","24.40","35.90",,,"1","4","0","0","3","3","1",,,,,,,,,"10071","8","9","0","292","0","274","268",,,,,,"A",,,,,,,,,"217","45","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T00:00:00","25.80","36.30",,,"1","6","2","5","8","2","1",,"350","1","110",,,,,"10057","6","9","8","312",,,"235","3","299",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,"0","1"
"EUMDE03","2023-09-28T00:00:00","29.76","32.57",,,"1","5","2","5","2","0","1",,,,,,,,,"10114","2","0","8","268",,,"184",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA7","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T00:00:00","20.24","39.08",,,"1","5","2","5","7","4","1","5","185",,"24",,,,,"10064","2","2","8","310",,,"294",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-28T00:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","342",,"104",,,,,"10120",,,"8","302",,,,,"270",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"OWJF2","2023-09-28T00:00:00","20.20","39.00",,,"1","6","2","5","7","4","1",,"40","4","41","1","96","5","2","10050",,,"8","310","0","290","284","1","320","8","6","7","2","7","0",,"3","2",,,,"217","9","798","172","5","0",,"1","111111","111111111111AA","5",,"2",,,,,,,,,,,
"WMKN","2023-09-28T00:00:00","24.20","36.00",,,"1","4","0","0","3","3","1",,,,,,,,,"10068","5","11","0","294",,,"266",,,,,,"A",,,,,,,,,"217","46","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T01:00:00","25.70","36.30",,,"1","6","2","5","1","1","1",,"330","1","110",,,,,"10056","6","7","8","310",,,"243","3","299",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-28T01:00:00","29.76","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10118","2","1","8","270",,,"166",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T01:00:00","20.51","38.94",,,"1","5","2","5","7","4","1",,"250",,"14",,,,,"10062","2","2","8","313",,,"287",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-28T01:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","352",,"81",,,,,"10120",,,"8","303",,,,,"270",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"VROB9","2023-09-28T01:00:00","21.40","38.10",,,"1","4","0","0","8","3","1","0","190","4","36",,"97","2","1","10090","4","0","0","310","0","300","297","1","310",,,,"A",,,,"2","0","32","5","1","217","18","992","114","5","0",,"1","111111","11111111118111",,"1","1",,,,,,,,,"4",,
"WMKN","2023-09-28T01:00:00","24.00","36.10",,,"1","4","0","0","3","3","1",,,,,,,,,"10070","5","8","0","293","0","272","265",,,,,,"A",,,,,,,,,"217","46","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T02:00:00","25.60","36.20",,,"1","6","2","5","5","1","1",,"330","1","100",,,,,"10056","7","1","8","305",,,"256","3","298",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-28T02:00:00","29.76","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10118","2","5","8","271",,,"165",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T02:00:00","20.77","38.80",,,"1","5","2","5","7","4","1",,"230",,"17",,,,,"10065","2","6","8","312",,,"292",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-28T02:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","359",,"88",,,,,"10120",,,"8","304",,,,,"269",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","11111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WMKN","2023-09-28T02:00:00","23.80","36.20",,,"1","4","0","0","3","3","1",,,,,,,,,"10072","3","1","0","290","0","275","270",,,,,,"A",,,,,,,,,"217","36","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T03:00:00","25.70","36.30",,,"1","6","2","5","4","1","1",,"340","1","90",,,,,"10060","3","3","8","308",,,"256","3","297",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-28T03:00:00","29.76","32.57",,,"1","5","2","5","6","0","1",,,,,,,,,"10124","2","10","8","271",,,"154",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T03:00:00","21.03","38.67",,,"1","5","2","5","7","4","1","5","235",,"57",,,,,"10069","2","5","8","313",,,"284",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-28T03:00:00","29.76","32.57",,,"1","6","2","5","9",,"1",,,,,,,,,"10130",,,"8","308",,,,,"269",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","11FF1F","17AAA11AA1AAAA","5",,,,,,,,,,,,,
"DBBH","2023-09-28T04:00:00","25.60","36.40",,,"1","6","2","5","3","1","1",,"330","1","80",,,,,"10065","3","9","8","336",,,"261","3","298",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","131111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-28T04:00:00","29.76","32.57",,,"1","5","2","5","7","0","1",,,,,,,,,"10128","2","10","8","270",,,"164",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T04:00:00","21.28","38.52",,,"1","5","2","5","7","4","1","5","225",,"17",,,,,"10076","2","14","8","315",,,"279",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-28T04:00:00","29.76","32.57",,,"1","6","2","5","9",,"1","5","17",,"62",,,,,"10130",,,"8","310",,,,,"269",,,,,,,,,,,,,"217","92","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"VROB9","2023-09-28T04:00:00","22.20","37.70",,,"1","4","0","0","7","3","1","0","270","4","31",,,,,"10144","4","0","0","310","0","280","269",,"300",,,,"A",,,,,,,,,"217","27","992","114","5","0",,"2","111151","11AAA111118AA1",,"1",,,,,,,,,,"4",,
"WMKN","2023-09-28T04:00:00","23.40","36.50",,,"1","4","0","0","3","3","1",,,,,,,,,"10077","3","7","0","300","0","271","261",,,,,,"A",,,,,,,,,"217","36","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T05:00:00","25.60","36.40",,,"1","6","2","5","2","1","1",,"330","1","60",,,,,"10076","3","20","8","308",,,"260","3","298",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE03","2023-09-28T05:00:00","29.89","32.55",,,"1","5","2","5","8","2","1",,"360",,"56",,,,,"10132","2","13","8","264",,,"142",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T05:00:00","21.54","38.39",,,"1","5","2","5","7","4","1","5","315",,"46",,,,,"10081","2","16","8","308",,,"292",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"NCR33JR","2023-09-28T05:00:00","29.89","32.55",,,"1","6","2","5","9",,"1",,"20",,"70",,,,,"10139",,,"8","302",,,,,"269",,,,,,,,,,,,,"217","92","798","172","5","0",,"2","11111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WMKN","2023-09-28T05:00:00","23.20","36.60",,,"1","4","0","0","3","3","1",,,,,,,,,"10083","3","10","0","350","0","298","282",,,,,,"A",,,,,,,,,"217","36","992","114","5","0",,"2","F3FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
"9V3820","2023-09-28T06:00:00","20.10","39.30",,,"1","4","0","0","7","4","1","0","340","3","26",,"97","0",,"10089","3","24","0","320","0","300","293",,"350",,,,"A",,,,"2","0","34","5","1","217","9","992","114","5","1","2","2","511111","1111A111118111",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T06:00:00","25.60","36.40",,,"1","6","2","5","3","1","1",,"330","1","60","1","97","2","0","10080","1","20","8","310",,,"259","3","298","1","0","0","9","0","9",,"4","1",,,,"217","56","798","172","5","0",,"2","111111","1111111A1111A1","5",,"0",,,,,,,,,,"0","2"
"EUMDE32","2023-09-28T06:00:00","21.80","38.25",,,"1","5","2","5","7","4","1","5","325",,"56",,,,,"10085","2","16","8","311",,,"286",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T06:00:00","23.00","36.70",,,"1","4","0","0","3","3","1",,,,,,,,,"10090","1","22","0",,"0",,,,,,,,"A",,,,,,,,,"217","36","992","114","5","0",,"2","F7FF11","1AAAA1999A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T07:00:00","25.60","36.40",,,"1","6","2","5","5","0","1",,"320","1","60",,,,,"10084","1","19","8","304",,,"270","3","299",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T07:00:00","22.06","38.10",,,"1","5","2","5","7","4","1",,"320",,"55",,,,,"10087","2","11","8","309",,,"276",,,,,,,,,,,,,,,"217","28","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T07:00:00","22.80","36.80",,,"1","4","0","0","3","3","1",,,,,,,,,"10092","1","16","0",,"0",,,,,,,,"A",,,,,,,,,"217","26","992","114","5","0",,"2","F7FF11","1AAAA1999A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T08:00:00","25.60","36.40",,,"1","6","2","5","7","0","1",,"330","1","80",,,,,"10084","1","8","8","303",,,"268","3","300",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T08:00:00","22.30","37.94",,,"1","5","2","5","7","4","1","5","315",,"59",,,,,"10090","2","9","8","307",,,"277",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T08:00:00","22.60","36.90",,,"1","4","0","0","3","3","1",,,,,,,,,"10100","1","17","0",,"0","310","294",,,,,,"A",,,,,,,,,"217","26","992","114","5","0",,"2","F7FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T09:00:00","25.60","36.40",,,"1","6","2","5","7","0","1",,"320","1","80","1","97","2","0","10080","0","0","8","303",,,"266","3","300","1","0","0","9","0","9",,"4","1","30","5","1","217","56","798","172","5","0",,"2","111111","1111111A111111","5",,"0",,,,,,,,,,,
"EUMDE32","2023-09-28T09:00:00","22.54","37.78",,,"1","5","2","5","7","4","1",,"300",,"48",,,,,"10086","2","1","8","309",,,"265",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"VROB9","2023-09-28T09:00:00","23.10","37.10",,,"1","4","0","0","7","3","1","0","290","4","46",,"98","5","2",,"2","20","0","350","0","320","311",,"300","8","9","6","2","A","A",,"8","1",,,,"217","37","992","114","5","0",,"2","131171","111111111131A1",,"1","2",,,,,,,,,"4",,
"VROL6","2023-09-28T09:00:00","20.80","38.30",,,"1","4","0","0","3","4","1","0","300","4","36",,"97","5","0","10098","4","0","0","340","0","310","300","1","310","1","0","0","9","0","2",,"3","1","36","5","1","217","8","992","114","5","0",,"2","111111","11111111111111",,"1","0",,,,,,,,,"4",,
"WMKN","2023-09-28T09:00:00","22.40","37.00",,,"1","4","0","0","3","3","1","0","320","4","51",,"98","5",,"10096","0","5","0",,"0",,,"1","290","2","2","A","A","A","5",,,,,,,"217","27","992","114","5","0",,"2","171111","1111A199911AA1",,"1",,,,,,,,,,"4",,
"DBBH","2023-09-28T10:00:00","25.60","36.40",,,"1","6","2","5","7","0","1",,"310","1","90",,,,,"10074","8","10","8","304",,,"269","3","300",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T10:00:00","22.78","37.62",,,"1","5","2","5","7","4","1","5","285",,"30",,,,,"10082","7","5","8","307",,,"270",,,,,,,,,,,,,,,"217","27","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T10:00:00","22.20","37.10",,,"1","4","0","0","3","3","1","0","330","4","51",,"98","0","0","10085","8","8","0",,"0","305","286","1","300","0","0","0","9","0","0",,"0","0","0",,,"217","27","992","114","5","0",,"2","171111","11111111111131",,"1","0","0",,,,,,,,"4",,
"DBBH","2023-09-28T11:00:00","25.60","36.40",,,"1","6","2","5","8","0","1",,"310","1","90",,,,,"10069","8","15","8","302",,,"265","3","301",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T11:00:00","23.01","37.44",,,"1","5","2","5","7","4","1","5","295",,"32",,,,,"10077","7","13","8","304",,,"272",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T11:00:00","22.00","37.20",,,"1","4","0","0","3","3","1","0","330","4","62",,"98","3","1","10078","8","22","0",,"0",,,"1","300","5","5","0","9","3","A",,"0","0","0",,,"217","27","992","114","5","1","2","2","171111","11111199911131",,"1","0","0",,,,,,,,"4",,
"DBBH","2023-09-28T12:00:00","25.60","36.40",,,"1","6","2","5","8","0","1",,"310","1","90","1","97","2","0","10067","6","13","8","304",,,"258","3","301","1","0","0","9","0","9",,"4","1","30","5","1","217","56","798","172","5","0",,"2","111111","1111111A111111","5",,"0",,,,,,,,,,"0","1"
"EUMDE32","2023-09-28T12:00:00","23.24","37.26",,,"1","5","2","5","7","4","1",,"310",,"16",,,,,"10074","7","12","8","304",,,"280",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T12:00:00","21.80","37.30",,,"1","4","0","0","3","3","1","0","360","4","51",,"98","2","1","10076","6","19","0",,"0","311","293","1","300","6","6","0","9","3","A",,"6","1","0",,,"217","17","992","114","5","1","2","2","171111","11111111111131",,"1","1","0",,,,,,,,"4",,
"DBBH","2023-09-28T13:00:00","25.60","36.40",,,"1","6","2","5","0","0","1",,"320","1","80",,,,,"10066","6","8","8","305",,,"259","3","301",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T13:00:00","23.47","37.09",,,"1","5","2","5","7","4","1",,"30",,"69",,,,,"10073","7","10","8","301",,,"282",,,,,,,,,,,,,,,"217","37","798","172","5","0",,"2","F12111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"VROB9","2023-09-28T13:00:00","24.00","36.60",,,"1","6","2","5","7","3","1",,"320","4","72","1","97","2","1","10144","7","20","8","320",,"300","293","7","300",,,"A",,"A","A",,"3","1","33","5","1","217","46","798","172","5","1","2","2","111151","11111111118111","5",,"1",,,,,,,,,,,
"WMKN","2023-09-28T13:00:00","21.60","37.40",,,"1","4","0","0","3","3","1","0","30","4","51",,"98","1","1","10075","6","10","0","331","0","294","283","1","300","1","1","0","9","8","0",,"6","1","0",,,"217","17","992","114","5","1","2","2","111111","11111111111131",,"1","1","0",,,,,,,,"4",,
"DBBH","2023-09-28T14:00:00","25.60","36.40",,,"1","6","2","5","0","0","1",,"320","1","70",,,,,"10068","5","1","8","304",,,"264","3","300",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"2","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T14:00:00","23.70","36.93",,,"1","5","2","5","7","4","1","5","25",,"74",,,,,"10071","7","6","8","301",,,"282",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T14:00:00","21.40","37.50",,,"1","4","0","0","3","3","1","0","30","4","41",,"98","1","0","10075","5","4","0","312","0","286","277","1","300","0","0","0","9","0","0",,"6","1","0",,,"217","17","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,,,,,,"4",,
"DBBH","2023-09-28T15:00:00","25.60","36.30",,,"1","6","2","5","5","0","1",,"320","1","60","1","97","2","0","10071","3","4","8","302",,,"265","3","300","1","0","0","9","0","9",,"4","1","30","5","1","217","56","798","172","5","0",,"2","111111","1111111A111111","5",,"0",,,,,,,,,,,
"EUMDE32","2023-09-28T15:00:00","23.93","36.77",,,"1","5","2","5","7","4","1",,"10",,"94",,,,,"10066","7","8","8","297",,,"283",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T15:00:00","21.20","37.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10073","6","3","8","302",,"286","282",,,,,"A",,"A","A",,,,,,,"217","17","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-28T16:00:00","25.60","36.30",,,"1","6","2","5","5","0","1",,"330","1","30",,,,,"10080","3","14","8","302",,,"263","3","299",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T16:00:00","24.15","36.60",,,"1","5","2","5","7","4","1",,"10",,"63",,,,,"10076","2","4","8","295",,,"283",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE51","2023-09-28T16:00:00","29.92","32.55",,,"1","5","2","5","5","2","1",,"30",,"48",,,,,"10122","2","5","8",,,,,,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F71116","11AAA11A9AAAA1","5",,,,,,,,,,,,,
"GDE3FFJ","2023-09-28T16:00:00","29.92","32.55",,,"1","6","2","5","9",,"1","5","23",,"44",,,,,,,,"8",,,,,,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","77117F","11AAA96AA9AAAA","5",,,,,,,,,,,,,
"VROB9","2023-09-28T16:00:00","24.70","36.20",,,"1","6","2","5","7","3","1",,"320","4","62","1","96",,,"10144","4","0","8","300",,"280","273","7","290",,,"A",,"A","A",,,,,,,"217","46","798","172","5","1","2","1","111151","111AA111118AA1","5",,,,,,,,,,,,,
"WMKN","2023-09-28T16:00:00","21.00","37.80",,,"1","5","2","5","3","3","1",,,,,,,,,"10069","8","6","8","296",,"291","289",,,,,"A",,"A","A",,,,,,,"217","17","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-28T17:00:00","25.60","36.30",,,"1","6","2","5","5","0","1",,"320","1","30",,,,,"10084","3","16","8","300",,,"264","3","299",,,"A",,"A","A",,,,,,,"217","56","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE32","2023-09-28T17:00:00","24.38","36.44",,,"1","5","2","5","7","4","1",,"40",,"60",,,,,"10082","2","11","8","294",,,"280",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"1","F12111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE51","2023-09-28T17:00:00","29.71","32.52",,,"1","5","2","5","4","4","1",,"20",,"79",,,,,"10127","2","9","8","338",,,,,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F51116","11AAA11A6AAAA1","5",,,,,,,,,,,,,
"GDE3FFJ","2023-09-28T17:00:00","29.71","32.52",,,"1","6","2","5","9",,"1","5","18",,"68",,,,,,,,"8","337",,,,,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","75117F","11AAA91AA9AAAA","5",,,,,,,,,,,,,
