"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"5102612","2023-09-25T07:00:00","27.06","-144.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-25T07:00:00","29.10","-149.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-25T07:00:00","29.09","-144.84",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","256",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-25T07:00:00","27.29","-143.39",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","253",,,,,,,,,,,,"235","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-25T08:00:00","29.79","-145.60",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","252",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-25T08:00:00","24.71","-140.84",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","245",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-25T08:00:00","25.39","-144.35",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","251",,,,,,,,,,,,"235","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-25T08:00:00","28.25","-140.95",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","244",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-25T08:00:00","25.38","-148.24",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","256",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-25T08:00:00","23.78","-149.20",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","253",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-25T08:00:00","23.35","-143.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-25T08:00:00","24.91","-142.36",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","247",,,,,,,,,,,,"235","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-25T08:00:00","25.95","-146.97",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","253",,,,,,,,,,,,"235","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-25T08:00:00","26.65","-147.06",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-25T08:00:00","27.39","-140.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-25T08:00:00","27.06","-144.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-25T08:00:00","29.10","-149.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-25T08:00:00","29.09","-144.84",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","256",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-25T08:00:00","27.29","-143.39",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","252",,,,,,,,,,,,"235","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-25T09:00:00","29.78","-145.61",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","252",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-25T09:00:00","24.71","-140.84",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","245",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-25T09:00:00","25.39","-144.36",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","250",,,,,,,,,,,,"235","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-25T09:00:00","28.24","-140.94",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","244",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-25T09:00:00","25.37","-148.25",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","256",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-25T09:00:00","23.78","-149.21",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","253",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-25T09:00:00","23.35","-143.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","250",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-25T09:00:00","24.91","-142.36",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","247",,,,,,,,,,,,"235","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-25T09:00:00","25.95","-146.97",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","252",,,,,,,,,,,,"235","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-25T09:00:00","26.65","-147.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-25T09:00:00","27.39","-140.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-25T09:00:00","27.06","-144.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-25T09:00:00","29.10","-149.14",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-25T09:00:00","29.08","-144.83",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","256",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-25T09:00:00","27.28","-143.38",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","252",,,,,,,,,,,,"235","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-25T10:00:00","29.77","-145.61",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,,"9","252",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-25T10:00:00","24.71","-140.84",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","245",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-25T10:00:00","25.39","-144.36",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","250",,,,,,,,,,,,"235","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-25T10:00:00","28.24","-140.94",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","243",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-25T10:00:00","25.37","-148.25",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,,"9","255",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-25T10:00:00","23.78","-149.21",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","253",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-25T10:00:00","23.35","-143.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-25T10:00:00","24.90","-142.37",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","247",,,,,,,,,,,,"235","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-25T10:00:00","26.65","-147.04",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-25T10:00:00","27.39","-140.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-25T10:00:00","27.07","-144.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-25T10:00:00","29.09","-149.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-25T10:00:00","29.08","-144.83",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","255",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-25T10:00:00","27.28","-143.38",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,,"9","251",,,,,,,,,,,,"235","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-25T11:00:00","29.76","-145.62",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","252",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-25T11:00:00","24.71","-140.84",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","244",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-25T11:00:00","25.39","-144.37",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","249",,,,,,,,,,,,"235","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-25T11:00:00","28.23","-140.94",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","243",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-25T11:00:00","25.36","-148.27",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","255",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-25T11:00:00","23.79","-149.21",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","253",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-25T11:00:00","29.98","-142.74",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","252",,,,,,,,,,,,"235","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-25T11:00:00","23.35","-143.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-25T11:00:00","24.90","-142.37",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","246",,,,,,,,,,,,"235","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-25T11:00:00","25.95","-146.98",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","252",,,,,,,,,,,,"235","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-25T11:00:00","26.65","-147.03",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-25T11:00:00","27.39","-140.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-25T11:00:00","27.08","-144.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-25T11:00:00","29.09","-149.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-25T11:00:00","29.08","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","256",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-25T11:00:00","27.27","-143.38",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","251",,,,,,,,,,,,"235","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-25T12:00:00","29.76","-145.63",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","252",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-25T12:00:00","24.71","-140.84",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","244",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-25T12:00:00","25.39","-144.37",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","249",,,,,,,,,,,,"235","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-25T12:00:00","28.23","-140.94",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","243",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-25T12:00:00","25.35","-148.28",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","255",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-25T12:00:00","23.79","-149.21",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","253",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601777","2023-09-25T12:00:00","29.97","-142.74",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","252",,,,,,,,,,,,"235","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-25T12:00:00","23.35","-143.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-25T12:00:00","24.90","-142.38",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","246",,,,,,,,,,,,"235","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-25T12:00:00","26.65","-147.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-25T12:00:00","27.39","-140.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-25T12:00:00","27.09","-144.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-25T12:00:00","29.09","-149.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-25T12:00:00","29.08","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","255",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-25T12:00:00","27.27","-143.38",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","250",,,,,,,,,,,,"235","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-25T13:00:00","29.76","-145.64",,,"1","4","2","5",,,"11",,,,,,,,,"10160",,,"8",,,,,"9","251",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-25T13:00:00","24.71","-140.84",,,"1","4","2","5",,,"11",,,,,,,,,"10170",,,"8",,,,,"9","244",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-25T13:00:00","25.39","-144.37",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","248",,,,,,,,,,,,"235","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-25T13:00:00","28.23","-140.93",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","243",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-25T13:00:00","25.35","-148.30",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","255",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-25T13:00:00","23.78","-149.21",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","253",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-25T13:00:00","23.35","-143.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-25T13:00:00","24.90","-142.38",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","246",,,,,,,,,,,,"235","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-25T13:00:00","25.95","-146.98",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","251",,,,,,,,,,,,"235","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602737","2023-09-25T13:00:00","26.65","-147.02",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602743","2023-09-25T13:00:00","27.39","-140.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"235","70","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102612","2023-09-25T13:00:00","27.10","-144.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","256",,,,,,,,,,,,"235","74","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5102777","2023-09-25T13:00:00","29.08","-149.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,"235","99","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"5103555","2023-09-25T13:00:00","29.08","-144.82",,,"1","4","2","5",,,"11",,,,,,,,,"10163",,,"8",,,,,"9","255",,,,,,,,,,,,"235","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5103562","2023-09-25T13:00:00","27.27","-143.37",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","250",,,,,,,,,,,,"235","73","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"3201845","2023-09-25T14:00:00","29.77","-145.64",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,,"9","251",,,,,,,,,,,,"235","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601744","2023-09-25T14:00:00","24.71","-140.85",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","244",,,,,,,,,,,,"235","40","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601753","2023-09-25T14:00:00","25.39","-144.38",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","248",,,,,,,,,,,,"235","54","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601762","2023-09-25T14:00:00","28.23","-140.93",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","243",,,,,,,,,,,,"235","80","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601763","2023-09-25T14:00:00","25.34","-148.31",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","254",,,,,,,,,,,,"235","58","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601775","2023-09-25T14:00:00","23.78","-149.21",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","253",,,,,,,,,,,,"235","39","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4601840","2023-09-25T14:00:00","23.34","-143.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","33","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601844","2023-09-25T14:00:00","24.90","-142.39",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","246",,,,,,,,,,,,"235","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602714","2023-09-25T14:00:00","25.95","-146.98",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","251",,,,,,,,,,,,"235","56","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
