"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"5100101","2023-09-27T07:40:00","24.36","-162.08",,,"1","3","2","5",,,"11","5","94",,"60",,,,,"10206",,,"8","264",,,,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F1111F","11AAA11AAAAAAA",,,,,,
"5100001","2023-09-27T07:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"80","1","60",,,,,"10206",,,"8","264",,,"217",,,,,,,,,,"3","7","11","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T07:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","60",,,,,"10207",,,"8","264",,,,,,,,,,,,,"3","9","8","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-27T08:00:00","29.36","-168.21",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF7F","1AAAA6AAAAAAAA","4",,,,,
"4602597","2023-09-27T08:00:00","29.92","-164.95",,,"1","4","2","5",,,"11",,,,,,,,,"10228",,,"8",,,,,"9","272",,,,,,,,,,,,"233","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-27T08:00:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10205","1","18","8","264",,,"214",,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,
"5100101","2023-09-27T08:00:00","24.36","-162.08",,,"1","3","2","5",,,"11","5","93",,"59",,,,,"10207",,,"8","264",,,,,,,,,,,,,,,,,"233","42","798","172","6","1","2","1","F1111F","11AAA11AAAAAAA",,,,,,
"5102629","2023-09-27T08:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-27T08:00:00","25.56","-162.25",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","270",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201679","2023-09-27T08:00:00","29.07","-167.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-27T08:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","88",,"67",,,,,"10205",,,"8","264",,,"216","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T08:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"66",,,,,"10206",,,"8","263",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T08:20:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10206",,,"8","264",,,"216",,,,,,,,,,"3","11","8","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T08:20:00","24.40","-162.10",,,"1","3","2","5",,,"11",,"90","1","70",,,,,"10207",,,"8","264",,,,,,,,,,,,,"3","11","8","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-27T08:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","92",,"63",,,,,"10206",,,"8","264",,,"217","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T08:30:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"67",,,,,"10206",,,"8","264",,,,"9","269",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T08:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"66",,,,,"10206",,,"8","263",,,"216","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T08:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","87",,"68",,,,,"10206",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T08:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"64",,,,,"10205",,,"8","263",,,"214","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T08:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"67",,,,,"10206",,,"8","264",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"4602563","2023-09-27T09:00:00","29.36","-168.22",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF7F","1AAAA6AAAAAAAA","4",,,,,
"4602597","2023-09-27T09:00:00","29.92","-164.95",,,"1","4","2","5",,,"11",,,,,,,,,"10228",,,"8",,,,,"9","271",,,,,,,,,,,,"233","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-27T09:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","90","1","60",,,,,"10205",,,"0","263",,,"211","1","268",,,,"A",,,"5","2","14","8","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,,"4"
"5100101","2023-09-27T09:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","91",,"65",,,,,"10207",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-27T09:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-27T09:00:00","25.56","-162.26",,,"1","4","2","5",,,"11",,,,,,,,,"10212",,,"8",,,,,"9","269",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201679","2023-09-27T09:00:00","29.07","-167.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-27T09:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","89",,"57",,,,,"10206",,,"8","263",,,"214","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T09:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","87",,"59",,,,,"10206",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T09:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","94",,"57",,,,,"10205",,,"8","263",,,"211","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T09:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","87",,"65",,,,,"10205",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T09:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","93",,"55",,,,,"10205",,,"8","263",,,"215","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T09:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","84",,"60",,,,,"10204",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T09:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"60",,,,,"10203",,,"8","263",,,"217","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T09:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","86",,"60",,,,,"10204",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T09:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","60",,,,,"10202",,,"8","263",,,"218",,,,,,,,,,"3","12","7","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T09:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","60",,,,,"10202",,,"8","263",,,,,,,,,,,,,"3","33","10","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-27T10:00:00","29.37","-168.22",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF7F","1AAAA9AAAAAAAA","4",,,,,
"5100001","2023-09-27T10:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","88",,"60",,,,,"10201",,,"8","263",,,"222","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T10:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","80","1","60",,,,,"10202","0","0","0","263",,,,"1","268",,,,"A",,,,,,,,"233","42","993","114","6","1","2","1","11111F","11AAA11AA18AA1",,,"6",,,"4"
"5102629","2023-09-27T10:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-27T10:00:00","25.55","-162.27",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,"9","269",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201679","2023-09-27T10:00:00","29.06","-167.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"233","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602597","2023-09-27T10:01:00","29.92","-164.95",,,"1","4","2","5",,,"11",,,,,,,,,"10226",,,"8",,,,,"9","271",,,,,,,,,,,,"233","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-27T10:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","82",,"58",,,,,"10201",,,"8","261",,,"221","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T10:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","86",,"66",,,,,"10201",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T10:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","60",,,,,"10199",,,"8","263",,,"219",,,,,,,,,,"3","2","11","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T10:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","70",,,,,"10200",,,"8","264",,,,,,,,,,,,,"3","9","10","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-27T10:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"65",,,,,"10198",,,"8","264",,,"221","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T10:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","88",,"66",,,,,"10201",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T10:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"66",,,,,"10200",,,"8","263",,,"220","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T10:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","86",,"63",,,,,"10199",,,"8","264",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T10:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","70",,,,,"10197",,,"8","263",,,"220",,,,,,,,,,"3","10","8","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T10:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10198",,,"8","263",,,,,,,,,,,,,"3","11","8","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-27T11:00:00","29.37","-168.22",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF7F","1AAAA9AAAAAAAA","4",,,,,
"4602597","2023-09-27T11:00:00","29.93","-164.95",,,"1","4","2","5",,,"11",,,,,,,,,"10223",,,"8",,,,,"9","271",,,,,,,,,,,,"233","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-27T11:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","86",,"71",,,,,"10196",,,"8","263",,,"220","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T11:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","83",,"71",,,,,"10196",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-27T11:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-27T11:00:00","25.55","-162.28",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","269",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201679","2023-09-27T11:00:00","29.06","-167.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-27T11:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","94",,"69",,,,,"10196",,,"8","263",,,"221","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T11:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","81",,"70",,,,,"10196",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T11:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","70",,,,,"10197",,,"8","263",,,"218",,,,,,,,,,"3","12","7","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T11:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10196",,,"8","263",,,,,,,,,,,,,"3","11","7","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-27T11:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","95",,"70",,,,,"10194",,,"8","264",,,"221","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T11:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","89",,"73",,,,,"10195",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T11:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","88",,"72",,,,,"10193",,,"8","263",,,"218","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T11:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","88",,"71",,,,,"10195",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T11:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","70",,,,,"10195",,,"8","264",,,"221",,,,,,,,,,"3","10","11","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T11:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10194",,,"8","263",,,,,,,,,,,,,"3","11","10","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-27T12:00:00","29.38","-168.23",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF7F","1AAAA9AAAAAAAA","4",,,,,
"4602597","2023-09-27T12:00:00","29.93","-164.95",,,"1","4","2","5",,,"11",,,,,,,,,"10219",,,"8",,,,,"9","271",,,,,,,,,,,,"233","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-27T12:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","94",,"71",,,,,"10193",,,"8","262",,,"220","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T12:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"75",,,,,"10193",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-27T12:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-27T12:00:00","25.54","-162.29",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","269",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201679","2023-09-27T12:00:00","29.06","-167.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"J8B3605","2023-09-27T12:00:00","23.30","-161.30",,,"1","4","0","0",,,"1","0","60","4","98",,"97","2",,"10190",,,"0","240",,,,,,"0",,,"A",,,,,,,,"233","31","992","114","5","0",,"1","F1111F","1111A11AAA1AAA",,,"3",,,"4"
"WDJ3199","2023-09-27T12:00:00","20.20","-163.40",,,"1","6","2","5","6","5","1",,"90","3","87","1","97","3",,"10178","2","3","8","235",,"225","220","3","276","8","8","7","3","A","A","4","2","9","9","3","233","3","798","172","5","1","2","1","111111","1111A111111111",,"5",,,,
"5100001","2023-09-27T12:10:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"90",,"68",,,,,"10193",,,"8","263",,,"225","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T12:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","88",,"78",,,,,"10193",,,"8","262",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T12:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","70",,,,,"10193",,,"8","262",,,"223",,,,,,,,,,"4","12","8","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T12:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","70",,,,,"10194",,,"8","263",,,,,,,,,,,,,"3","11","8","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-27T12:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","95",,"70",,,,,"10192",,,"8","262",,,"220","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T12:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","85",,"66",,,,,"10192",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T12:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"71",,,,,"10191",,,"8","262",,,"220","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T12:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"67",,,,,"10192",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T12:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","70",,,,,"10191",,,"8","262",,,"218",,,,,,,,,,"3","1","10","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T12:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","70",,,,,"10191",,,"8","262",,,,,,,,,,,,,"3","11","7","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-27T13:00:00","29.39","-168.23",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF7F","1AAAA9AAAAAAAA","4",,,,,
"4602597","2023-09-27T13:00:00","29.94","-164.95",,,"1","4","2","5",,,"11",,,,,,,,,"10217",,,"8",,,,,"9","270",,,,,,,,,,,,"233","94","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-27T13:00:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"90",,"68",,,,,"10190",,,"8","262",,,"218","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T13:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","95",,"72",,,,,"10190",,,"8","262",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-27T13:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103533","2023-09-27T13:00:00","25.55","-162.30",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","269",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5201679","2023-09-27T13:00:00","29.05","-167.39",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,"233","97","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-27T13:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","87",,"71",,,,,"10187",,,"8","262",,,"217","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T13:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","97",,"71",,,,,"10188",,,"8","263",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T13:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","70",,,,,"10186",,,"8","262",,,"218",,,,,,,,,,"3","11","8","2","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T13:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","80",,,,,"10186",,,"8","262",,,,,,,,,,,,,"3","11","7","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-27T13:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","92",,"68",,,,,"10185",,,"8","262",,,"218","9","268",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T13:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","91",,"75",,,,,"10187",,,"8","262",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T13:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","95",,"66",,,,,"10187",,,"8","262",,,"219","9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-27T13:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","93",,"80",,,,,"10186",,,"8","262",,,,"9","268",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-27T13:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","70",,,,,"10186",,,"8","262",,,"218",,,,,,,,,,"3","11","7","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-27T13:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","80",,,,,"10187",,,"8","262",,,,,,,,,,,,,"4","11","8","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
