"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5100101","2018-09-26T22:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","300","1","50",,,,,"10113",,,,"259",,,"234","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-26T22:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","310","1","50",,,,,"10106",,,,"256",,,"234","1","265",,,,,,,,"4","1","10","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-26T22:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","300","1","50",,,,,"10112",,,,"253",,,"228","1","265",,,,,,,,"4","1","10","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-26T23:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","310","1","50",,,,,"10106","8","4",,"257",,,"229","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-26T23:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","300","1","40",,,,,"10112","4","0",,"256",,,"232","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102621","2018-09-26T23:00:00","20.94","-161.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-26T23:00:00","27.05","-162.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102620","2018-09-26T23:01:00","24.99","-168.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-26T23:10:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"310","1","50",,,,,"10104",,,"8","260",,,"229",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11121","11AAA11A1AAAAA",,,,,,,,,,,,
"5100101","2018-09-26T23:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","310","1","50",,,,,"10111",,,,"258",,,"231","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-26T23:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","310","1","50",,,,,"10103",,,,"259",,,"231","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-26T23:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","310","1","50",,,,,"10109",,,,"258",,,"226","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-26T23:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","320","1","50",,,,,"10102",,,,"258",,,"232","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-26T23:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","310","1","40",,,,,"10109",,,,"259",,,"229","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102620","2018-09-26T23:30:00","24.99","-168.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-26T23:30:00","20.93","-161.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-26T23:30:00","27.04","-162.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-26T23:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","60",,,,,"10102",,,,"254",,,"233","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-26T23:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","320","1","50",,,,,"10107",,,,"259",,,"230","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-26T23:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","40",,,,,"10101",,,,"253",,,"231","1","266",,,,,,,,"5","1","11","8","3","233","42","793","103","6","1","2","2","111121","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-26T23:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","60",,,,,"10106",,,,"255",,,"230","1","265",,,,,,,,"4","1","11","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T00:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","330","1","50",,,,,"10099","8","10",,"255",,,"231","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T00:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","50",,,,,"10105","8","12",,"253",,,"227","1","266",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-27T00:00:00","24.99","-168.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-27T00:00:00","20.93","-161.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T00:00:00","27.04","-162.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T00:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","50",,,,,"10098",,,,"256",,,"228","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T00:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","60",,,,,"10104",,,,"254",,,"229","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T00:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","50",,,,,"10096",,,,"256",,,"227","1","266",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T00:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","50",,,,,"10103",,,,"255",,,"229","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T00:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","50",,,,,"10095",,,,"256",,,"228","1","266",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T00:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","40",,,,,"10101",,,,"256",,,"230","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102621","2018-09-27T00:30:00","20.92","-161.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","284",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T00:30:00","27.04","-162.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102620","2018-09-27T00:31:00","24.99","-168.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T00:40:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"350","1","50",,,,,"10095",,,"8","256",,,"228",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11121","11AAA11A1AAAAA",,,,,,,,,,,,
"5100101","2018-09-27T00:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","50",,,,,"10101",,,,"257",,,"229","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T00:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","60",,,,,"10095",,,,"256",,,"229","1","265",,,,,,,,"5","1","9","8","3","233","42","793","103","6","1","2","2","111121","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T00:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","60",,,,,"10102",,,,"257",,,"228","1","265",,,,,,,,"4","1","10","8","3","233","42","793","103","6","1","2","2","111121","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T01:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","60",,,,,"10095","8","16",,"257",,,"228","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T01:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","50",,,,,"10101","8","14",,"257",,,"231","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102621","2018-09-27T01:00:00","20.91","-161.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","283",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T01:00:00","27.03","-162.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102620","2018-09-27T01:01:00","24.99","-168.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T01:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","60",,,,,"10095",,,,"257",,,"227","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T01:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","60",,,,,"10102",,,,"257",,,"225","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T01:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","60",,,,,"10095",,,,"257",,,"226","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T01:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","60",,,,,"10102",,,,"258",,,"227","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T01:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","70",,,,,"10096",,,,"255",,,"227","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T01:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","60",,,,,"10102",,,,"257",,,"228","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102621","2018-09-27T01:30:00","20.91","-161.51",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T01:30:00","27.03","-162.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102620","2018-09-27T01:31:00","24.98","-168.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T01:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","330","1","80",,,,,"10097",,,,"248",,,"224","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T01:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","80",,,,,"10103",,,,"252",,,"226","1","265",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T01:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","330","1","80",,,,,"10099",,,,"247",,,"222","1","265",,,,,,,,"6","2","10","8","2","233","42","793","103","6","1","2","2","111121","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T01:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","90",,,,,"10104",,,,"247",,,"221","1","264",,,,,,,,"6","2","10","8","2","233","42","793","103","6","1","2","2","111221","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T02:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","80",,,,,"10099","6","10",,"246",,,"218","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T02:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","90",,,,,"10105","6","12",,"248",,,"220","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-27T02:00:00","24.98","-168.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-27T02:00:00","20.90","-161.52",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T02:01:00","27.03","-162.89",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T02:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","330","1","90",,,,,"10101",,,,"244",,,"221","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T02:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","90",,,,,"10107",,,,"245",,,"220","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T02:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","90",,,,,"10102",,,,"241",,,"225","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111221","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T02:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","340","1","100",,,,,"10107",,,,"240",,,"224","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T02:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","340","1","90",,,,,"10102",,,,"237",,,"222","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111221","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T02:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","90",,,,,"10108",,,,"236",,,"222","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102620","2018-09-27T02:30:00","24.97","-168.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-27T02:30:00","20.90","-161.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T02:30:00","27.02","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T02:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","100",,,,,"10103",,,,"236",,,"219","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111221","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T02:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","90",,,,,"10110",,,,"235",,,"220","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111211","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T02:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","80",,,,,"10104",,,,"237",,,"218","1","264",,,,,,,,"6","2","11","8","3","233","42","793","103","6","1","2","2","111121","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T02:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","360","1","90",,,,,"10111",,,,"233",,,"217","1","264",,,,,,,,"6","2","10","8","2","233","42","793","103","6","1","2","2","111211","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T03:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","70",,,,,"10104","3","3",,"240",,,"217","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T03:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","80",,,,,"10111","3","5",,"236",,,"218","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102622","2018-09-27T03:00:00","27.01","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102620","2018-09-27T03:01:00","24.97","-168.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-27T03:01:00","20.89","-161.54",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","281",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T03:10:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","360","1","70",,,,,"10104",,,,"242",,,"216","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111121","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T03:10:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","70",,,,,"10110",,,,"239",,,"218","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T03:20:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","80",,,,,"10106",,,,"243",,,"215","1","264",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T03:20:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","70",,,,,"10111",,,,"241",,,"217","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T03:30:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","360","1","90",,,,,"10107",,,,"235",,,"215",,,,,,,,,,,,,,,"233","42","793","103","6","1","2","2","F11211","11AAA11A1AAAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T03:30:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","80",,,,,"10112",,,,"245",,,"216","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5102621","2018-09-27T03:30:00","20.89","-161.55",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T03:30:00","27.01","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","259",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102620","2018-09-27T03:31:00","24.96","-168.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T03:40:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","10","1","70",,,,,"10107",,,,"234",,,"214","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T03:40:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","80",,,,,"10113",,,,"243",,,"215","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T03:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","10","1","60",,,,,"10107",,,,"238",,,"213","1","263",,,,,,,,"5","2","10","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T03:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","20","1","70",,,,,"10114",,,,"242",,,"215","1","263",,,,,,,,"6","2","8","8","2","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"5100001","2018-09-27T04:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","20","1","50",,,,,"10107","3","14",,"243",,,"213","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5100101","2018-09-27T04:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","30","1","70",,,,,"10113","2","10",,"241",,,"214","1","263",,,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"5102620","2018-09-27T04:00:00","24.96","-168.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,,"233","48","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102621","2018-09-27T04:00:00","20.89","-161.56",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"233","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5102622","2018-09-27T04:00:00","27.00","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,,"233","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100001","2018-09-27T04:10:00","24.50","-162.00",,,"1","4","2","5",,,"11",,"20","1","60",,,,,"10109",,,"8","247",,,"210",,,,,,,,,,,,,,,"233","42","798","172","6","1","2","2","F11111","11AAA11A1AAAAA",,,,,,,,,,,,
