"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"5301504","2016-09-26T14:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-26T15:00:00","20.52","112.95",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T15:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10070",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-26T16:00:00","20.52","112.95",,,"1","4","2","5",,,,"11",,,,,,,,,"10068",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T16:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10066",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-26T17:00:00","20.52","112.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10061",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T17:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10059",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"C6AV5","2016-09-26T17:00:00","22.00","114.60",,,"1","4","0","0","0","0","1","1","0","50","0","30",,"98","2","0","10093","4","0","0","299",,,,,"3","290","2","2","2","A","4","3",,"3","0","18","9","1","225","24","992","114","5","0",,"1","11111F","1111111AA11111",,,"1","0",,,,,,,,,,"4"
"5301500","2016-09-26T18:00:00","20.52","112.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10055",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T18:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10052",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"C6AV5","2016-09-26T18:00:00","21.90","114.50",,,"1","4","0","0","4","1","1","1","0","260","0","70",,"97","3","2","10133","6",,"0","290",,,,,"3","280","6","5","7","3","7","A",,,,,,,"225","14","992","114","5","1","2","1","11111F","1111111AA11AA7",,,"1","2",,,,,,,,,,"4"
"5301500","2016-09-26T19:00:00","20.52","112.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10049",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T19:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10047",,,"8",,,,,,"9","286",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-26T20:00:00","20.52","112.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10045",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T20:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10042",,,"8",,,,,,"9","285",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-26T21:00:00","20.52","112.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10045",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T21:00:00","21.69","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10042",,,"8",,,,,,"9","285",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-26T22:00:00","20.52","112.96",,,"1","4","2","5",,,,"11",,,,,,,,,"10046",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","2","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-26T22:00:00","21.70","113.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10045",,,"8",,,,,,"9","285",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"VRGM8","2016-09-27T02:00:00","22.40","116.20",,,"1","4","0","0","6","3","1","1","0","270","1","80",,"95","10","2","10032",,,"0","305","0","265",,"249","1","282","4","0","0","9","0","1",,"3","2","9","11","4","225","26","992","114","5","1","2","2","111111","1111111111111A",,,"1","2","27","5","3",,,,,,,"4"
"SHIP","2016-09-27T04:00:00","21.90","116.90",,,"1","4","0","0","5","3",,"2","0","270","4","77",,"96","10","4","10027","6","2","0","270","0","260",,"257","1","290","9","9","A","A","A","A",,"2","5","27","2","5","225","16","992","114","5","1","2","2","111111","11111111111111",,,"1","4",,,,,,,,,,"4"
"VROH8","2016-09-27T04:00:00","22.80","116.90",,,"1","4","0","0","5","4",,"1","0","270","3","82",,"96","1","2","10010","4","0","0","300","0","280",,"274","1","250","8","8","7","2","7","8",,"5","3","4","8","3","225","26","992","114","5","1","2","2","111111","11141111111111",,,"1","2",,,,,,,,,,"4"
"A8OU4","2016-09-27T06:00:00","22.10","114.10",,,"1","4","0","0","0","0",,"1","0","280","4","62",,"95","10","2","10010","0","20","0",,"0","305",,"292","3","300","7",,"6","2","A","A",,"3","0","0",,,"225","24","992","114","5","1","2","2","171111","11111111111131",,,"1","2","0",,,,,,,,,"4"
"VRLQ4","2016-09-27T06:00:00","22.30","116.80",,,"1","4","0","0","2","3",,"1","0","270","4","93",,"98","3","0","10050","7","50","0","290","0","250",,"235","1","290","5","5","1","4","3","5",,,,"9","10","2","225","26","992","114","5","1","2","2","113111","11111111111A11",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-27T07:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10020",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T07:00:00","21.66","113.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10013",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T08:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10014",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T08:00:00","21.66","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10003",,,"8",,,,,,"9","301",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T09:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10010",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T09:00:00","21.66","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10005",,,"8",,,,,,"9","299",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T10:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10012",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T10:00:00","21.66","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10004",,,"8",,,,,,"9","298",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T11:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10014",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T11:00:00","21.66","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10010",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T12:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10020",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T12:00:00","21.67","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10015",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-27T12:00:00","22.10","114.10",,,"1","4","0","0","0","0",,"1","0","300","4","93",,"97",,,"10015",,,"0","320","0","300",,"294","3","300","7",,"6","2","A","A",,"10","1",,,,"225","24","992","114","5","1","2","1","131111","111AA1111111AA",,,"3",,,,,,,,,,,"4"
"VRFI7","2016-09-27T12:00:00","22.60","119.90",,,"1","4","0","0","8","2",,"1","0","340","4","62",,"98","1","1","10105","1","7","0","295",,,,"269","1","294","2","3","2","2","0","0",,,,,,,"225","29","992","114","5","0",,"1","111111","1111111A114AA1",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-27T13:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10026",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T13:00:00","21.67","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10019",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T14:00:00","20.48","113.01",,,"1","4","2","5",,,,"11",,,,,,,,,"10028",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T14:00:00","21.67","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10019",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T15:00:00","20.48","113.02",,,"1","4","2","5",,,,"11",,,,,,,,,"10026",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T15:00:00","21.66","113.62",,,"1","4","2","5",,,,"11",,,,,,,,,"10018",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T16:00:00","20.48","113.02",,,"1","4","2","5",,,,"11",,,,,,,,,"10023",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T16:00:00","21.66","113.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10014",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T17:00:00","20.48","113.03",,,"1","4","2","5",,,,"11",,,,,,,,,"10014",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T17:00:00","21.66","113.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10009",,,"8",,,,,,"9","297",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"C6AV5","2016-09-27T17:00:00","22.00","114.50",,,"1","4","0","0","0","0","1","1","0","170","0","40",,"97","3",,"10103","4","0","0","304",,,,,"3","318","5","5","5","7","7","A",,"3","1","0",,,"225","24","992","114","5","0",,"1","31111F","1111A11AA11131",,,"1",,"0",,,,,,,,,"4"
"5301500","2016-09-27T18:00:00","20.48","113.03",,,"1","4","2","5",,,,"11",,,,,,,,,"10010",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T18:00:00","21.66","113.63",,,"1","4","2","5",,,,"11",,,,,,,,,"10001",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-27T18:00:00","22.10","114.10",,,"1","4","0","0","0","0",,"1","0","300","4","72",,"96","10","2","10000",,"20","0","300","0","265",,"253","3","300","7",,"6","2","A","A",,"5","1","0",,,"225","24","992","114","5","1","2","1","111111","11111111111137",,,"1","2","0",,,,,,,,,"4"
"C6AV5","2016-09-27T18:00:00","22.00","114.60",,,"1","4","0","0","4","1","1","1","0","300","0","100",,"97","1","1","10043","8",,"0","320",,,,,"3","280","4",,"A","4","4","A",,,,,,,"225","24","992","114","5","1","2","1","13111F","1111111AA11AA7",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-27T19:00:00","20.47","113.03",,,"1","4","2","5",,,,"11",,,,,,,,,"10002",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T19:00:00","21.66","113.63",,,"1","4","2","5",,,,"11",,,,,,,,,"9996",,,"8",,,,,,"9","296",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T20:00:00","20.47","113.04",,,"1","4","2","5",,,,"11",,,,,,,,,"10002",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T20:00:00","21.66","113.63",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","284",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T21:00:00","20.48","113.04",,,"1","4","2","5",,,,"11",,,,,,,,,"10003",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T21:00:00","21.71","113.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T22:00:00","20.48","113.04",,,"1","4","2","5",,,,"11",,,,,,,,,"10007",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T22:00:00","21.71","113.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF7F","1AAAA6AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-27T23:00:00","20.48","113.04",,,"1","4","2","5",,,,"11",,,,,,,,,"10014",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-27T23:00:00","21.71","113.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T00:00:00","20.48","113.04",,,"1","4","2","5",,,,"11",,,,,,,,,"10018",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T00:00:00","21.71","113.68",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,
"A8GU8","2016-09-28T00:00:00","23.20","119.80",,,"1","4","0","0","8","4",,"1","0","180","3","108",,"97","3","6","9960","2","10","0","273",,,,"227","1","280","8","7","6","2","2","0",,"10","4","23","12","4","225","39","992","114","5","1","2","2","111321","1111111A111111",,,"1","2",,,,,,,,,,"4"
"A8OU4","2016-09-28T00:00:00","22.10","114.00",,,"1","4","0","0","0","0",,"1","0","310","4","108",,"97",,,"10000",,,"0","300","0","270",,"260","3","300","8",,"6","2","A","A",,"10","2",,,,"225","24","992","114","5","1","2","2","111111","111AA1111111AA",,,"3",,,,,,,,,,,"4"
"5301500","2016-09-28T01:00:00","20.48","113.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10022",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T01:00:00","21.70","113.68",,,"1","4","2","5",,,,"11",,,,,,,,,"10053",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T02:00:00","20.48","113.05",,,"1","4","2","5",,,,"11",,,,,,,,,"10023",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T02:00:00","21.69","113.69",,,"1","4","2","5",,,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T03:00:00","20.48","113.06",,,"1","4","2","5",,,,"11",,,,,,,,,"10023",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T03:00:00","21.69","113.70",,,"1","4","2","5",,,,"11",,,,,,,,,"10078",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T04:00:00","20.48","113.07",,,"1","4","2","5",,,,"11",,,,,,,,,"10018",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T04:00:00","21.68","113.70",,,"1","4","2","5",,,,"11",,,,,,,,,"10089",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T05:00:00","20.47","113.07",,,"1","4","2","5",,,,"11",,,,,,,,,"10008",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T05:00:00","21.67","113.71",,,"1","4","2","5",,,,"11",,,,,,,,,"10109",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T06:00:00","20.46","113.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10001",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T06:00:00","21.66","113.72",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-28T06:00:00","22.10","114.10",,,"1","4","0","0","0","0",,"1","0","290","4","98",,"95","10","2","9990",,"10","0","320","0","275",,"260","3","300","8",,"6","2","A","A",,"5","1","0",,,"225","24","992","114","5","1","2","2","133111","11111111111137",,,"1","2","0",,,,,,,,,"4"
"DDOR2","2016-09-28T06:00:00","22.00","115.20",,,"1","4","0","0","0","0","1","1","0","250","4","108",,"97","2","2","9981","8","17","0","301",,,,"233","1","280",,,,"A",,,,"6","3","26","9","4","225","25","992","114","5","1","2","2","113121","1111111A118111",,,"1","2",,,,,,,,,,"4"
"TBWUK77","2016-09-28T06:00:00","22.80","117.00",,,"1","4","0","0","2","4",,"1","0","230","4","154",,"96","10","6","9957","8",,"0","262","0","234",,"221","1","261","7",,"5","5","A","A",,"2","5","23","2","5","225","27","992","114","5","1","2","2","113121","11111111111117",,,"1","4",,,,,,,,,,"4"
"5301500","2016-09-28T07:00:00","20.46","113.09",,,"1","4","2","5",,,,"11",,,,,,,,,"9995",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T07:00:00","21.66","113.72",,,"1","4","2","5",,,,"11",,,,,,,,,"9996",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T08:00:00","20.45","113.09",,,"1","4","2","5",,,,"11",,,,,,,,,"9993",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T08:00:00","21.66","113.72",,,"1","4","2","5",,,,"11",,,,,,,,,"9992",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T09:00:00","20.45","113.09",,,"1","4","2","5",,,,"11",,,,,,,,,"9993",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T09:00:00","21.66","113.71",,,"1","4","2","5",,,,"11",,,,,,,,,"9995",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T10:00:00","20.45","113.09",,,"1","4","2","5",,,,"11",,,,,,,,,"9996",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T10:00:00","21.66","113.71",,,"1","4","2","5",,,,"11",,,,,,,,,"9973",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","13","798","172","7","0",,"2","1FFF2F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T11:00:00","20.45","113.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10003",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T11:00:00","21.66","113.70",,,"1","4","2","5",,,,"11",,,,,,,,,"9957",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF2F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-28T12:00:00","20.45","113.09",,,"1","4","2","5",,,,"11",,,,,,,,,"10010",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","3","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-28T12:00:00","21.66","113.70",,,"1","4","2","5",,,,"11",,,,,,,,,"9993",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","13","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8KY7","2016-09-28T12:00:00","24.50","119.40",,,"1","4","0","0","5","4",,"1","0","170","4","98",,"97","3","6","10000","3","10","0","260","0","250",,"246","3","250","8","5","7","2","7","A",,"5","5","16","8","6","225","49","992","114","5","1","2","1","111311","11111111111111",,,"1","5",,,,,,,,,,"4"
