"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4100043","2017-09-26T05:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T05:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10152",,,,"281",,,"251","1","287",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T05:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148",,,,"263",,,,"1","286",,,,,,,,"11","3",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T05:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10151",,,,"280",,,"250","1","287",,,,,,,,"5","2","32","11","3","243","38","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"4100049","2017-09-26T05:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","110","1","60",,,,,"10177","6","13",,"274",,,"225","1","283",,,,,,,,"5","1","29","12","4","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,"4"
"1300869","2017-09-26T06:00:00","25.98","-60.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10169",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"2ICJ5","2017-09-26T06:00:00","27.20","-67.60",,,"1","6","2","5","6","3",,"1",,"160","4","87",,,,"0","10181","7","10","8","260",,"240","231","1","266",,,"A",,"A","A",,,,,,,"243","77","798","172","5","1","2","1","111111","11AA1111118AA1",,"5",,"0",,,,,,,,
"3201555","2017-09-26T06:00:00","22.80","-68.08",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"243","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201557","2017-09-26T06:00:00","26.58","-67.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"243","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201560","2017-09-26T06:00:00","26.85","-63.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"243","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-26T06:00:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148","6","10",,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAA1",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T06:00:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10152","4","0",,"281",,,"252","1","287",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"4201510","2017-09-26T06:00:00","25.99","-66.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","56","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201511","2017-09-26T06:00:00","24.41","-68.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201515","2017-09-26T06:00:00","27.11","-68.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"243","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400768","2017-09-26T06:00:00","28.65","-60.79",,,"1","4","2","5",,,,"11",,,,,,,,,"10187",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","80","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400848","2017-09-26T06:00:00","28.19","-62.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10180",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","82","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401527","2017-09-26T06:00:00","23.50","-62.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10160",,,"8",,,,,"9","285",,,,,,,,,,,,,"243","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401529","2017-09-26T06:00:00","24.76","-68.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10150",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401543","2017-09-26T06:00:00","28.99","-65.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10169",,,"8",,,,,"9","283",,,,,,,,,,,,,"243","85","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"AMOUK70","2017-09-26T06:00:00","25.00","-68.00",,,"1","5","2","5","9",,,"1",,,,,,,,,"10146",,,"8","270",,,"242",,,,,,,,,,,,,,,"243","58","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAAA",,"5",,,,,,,,,,
"LAOX5","2017-09-26T06:00:00","29.00","-60.60",,,"1","6","2","5","6","3",,"1",,"50","4","118",,,,,"10195","7","10","8","270",,"250","241","7",,,,"A",,"A","A",,,,,,,"243","90","798","172","5","1","2","1","611211","11AAA111118AA1",,"5",,,,,,,,,,
"4100043","2017-09-26T06:10:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T06:10:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10152",,,,"280",,,"250","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"1300528","2017-09-26T06:18:00","26.45","-62.02",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","287",,,,,,,,,,,,,"243","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-26T06:20:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10147",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T06:20:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10152",,,,"280",,,"250","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T06:30:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10146",,,,"261",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T06:30:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10150",,,,"281",,,"252","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T06:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10145",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T06:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10150",,,,"280",,,"251","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T06:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10145",,,,"261",,,,"1","286",,,,,,,,"10","4",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T06:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10148",,,,"280",,,"251","1","286",,,,,,,,"6","2","33","10","3","243","38","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"4100049","2017-09-26T06:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","110","1","60",,,,,"10176","6","7",,"274",,,"220","1","283",,,,,,,,"5","1","33","12","4","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,"4"
"1300869","2017-09-26T07:00:00","25.98","-60.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10167",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"3201555","2017-09-26T07:00:00","22.79","-68.07",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"243","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201557","2017-09-26T07:00:00","26.59","-67.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,,"243","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201560","2017-09-26T07:00:00","26.85","-63.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"243","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-26T07:00:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10144","8","9",,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAA1",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T07:00:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10148","8","7",,"280",,,"249","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"4201510","2017-09-26T07:00:00","26.01","-66.48",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201511","2017-09-26T07:00:00","24.40","-68.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201515","2017-09-26T07:00:00","27.12","-68.47",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"243","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400768","2017-09-26T07:00:00","28.65","-60.81",,,"1","4","2","5",,,,"11",,,,,,,,,"10182",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","80","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400848","2017-09-26T07:00:00","28.19","-62.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10178",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","82","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401527","2017-09-26T07:00:00","23.50","-62.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10159",,,"8",,,,,"9","285",,,,,,,,,,,,,"243","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401529","2017-09-26T07:00:00","24.77","-68.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10148",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401543","2017-09-26T07:00:00","28.98","-65.10",,,"1","4","2","5",,,,"11",,,,,,,,,"10166",,,"8",,,,,"9","283",,,,,,,,,,,,,"243","85","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"AMOUK70","2017-09-26T07:00:00","24.90","-68.20",,,"1","5","2","5","9",,,"1",,,,,,,,,"10143",,,"8","269",,,"241",,,,,,,,,,,,,,,"243","48","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAAA",,"5",,,,,,,,,,
"4100043","2017-09-26T07:10:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10144",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T07:10:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10147",,,,"281",,,"250","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T07:20:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10143",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T07:20:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","70",,,,,"10145",,,,"280",,,"249","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T07:30:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10143",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T07:30:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10144",,,,"280",,,"247","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T07:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10143",,,,"262",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T07:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10144",,,,"281",,,"250","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4400843","2017-09-26T07:45:00","29.44","-68.18",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","98","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"4100043","2017-09-26T07:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10143",,,,"262",,,,"1","286",,,,,,,,"10","3",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T07:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10143",,,,"280",,,"248","1","286",,,,,,,,"6","2","33","11","3","243","38","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"4100049","2017-09-26T07:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10176","4","0",,"273",,,"217","1","283",,,,,,,,"4","1","4","10","4","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,"4"
"1300528","2017-09-26T07:56:00","26.44","-62.05",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"1300869","2017-09-26T08:00:00","25.98","-60.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10164",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"3201555","2017-09-26T08:00:00","22.78","-68.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","290",,,,,,,,,,,,,"243","28","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201557","2017-09-26T08:00:00","26.60","-67.64",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"243","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201560","2017-09-26T08:00:00","26.85","-63.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"243","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-26T08:00:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10144","6","8",,"261",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAA1",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T08:00:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10145","7","8",,"281",,,"244","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"4201510","2017-09-26T08:00:00","26.02","-66.49",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"243","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201511","2017-09-26T08:00:00","24.39","-68.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4201515","2017-09-26T08:00:00","27.13","-68.48",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"243","78","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4400768","2017-09-26T08:00:00","28.65","-60.83",,,"1","4","2","5",,,,"11",,,,,,,,,"10184",,,"8",,,,,"9","286",,,,,,,,,,,,,"243","80","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4400843","2017-09-26T08:00:00","29.49","-68.17",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","98","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"4400848","2017-09-26T08:00:00","28.19","-62.08",,,"1","4","2","5",,,,"11",,,,,,,,,"10174",,,"8",,,,,"9","287",,,,,,,,,,,,,"243","82","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401527","2017-09-26T08:00:00","23.50","-62.61",,,"1","4","2","5",,,,"11",,,,,,,,,"10158",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","32","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401529","2017-09-26T08:00:00","24.79","-68.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10143",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","48","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"4401543","2017-09-26T08:00:00","28.97","-65.11",,,"1","4","2","5",,,,"11",,,,,,,,,"10164",,,"8",,,,,"9","282",,,,,,,,,,,,,"243","85","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"AMOUK70","2017-09-26T08:00:00","24.70","-68.40",,,"1","5","2","5","9",,,"1",,,,,,,,,"10137",,,"8","269",,,"241",,,,,,,,,,,,,,,"243","48","798","172","5","1","2","1","F1FF11","1AAAA11A1AAAAA",,"5",,,,,,,,,,
"4100043","2017-09-26T08:10:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10144",,,,"263",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T08:10:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10145",,,,"281",,,"245","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4400843","2017-09-26T08:15:00","29.49","-68.17",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","98","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"4100043","2017-09-26T08:20:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10145",,,,"263",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T08:20:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","150","1","60",,,,,"10146",,,,"280",,,"245","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T08:30:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10146",,,,"264",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T08:30:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10146",,,,"280",,,"246","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4400843","2017-09-26T08:30:00","29.49","-68.17",,,"1","3","2","5",,,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"243","98","798","172","7","1","2","1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1300528","2017-09-26T08:33:00","26.41","-62.06",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","286",,,,,,,,,,,,,"243","62","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-26T08:40:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10147",,,,"263",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAAA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T08:40:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10146",,,,"280",,,"248","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAAA",,,"6",,,,,,,,,"4"
"4100043","2017-09-26T08:50:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148",,,,"263",,,,"1","286",,,,,,,,"11","3",,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1A7AA",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T08:50:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10146",,,,"280",,,"248","1","286",,,,,,,,"4","1","31","11","3","243","38","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,"4"
"4100049","2017-09-26T08:50:00","27.50","-62.90",,,"1","4",,"0",,,,"11","0","110","1","50",,,,,"10175","4","0",,"273",,,"220","1","283",,,,,,,,"4","1","29","12","4","243","72","793","103","6","1","2","1","111111","11AAA11A11A111",,,"6",,,,,,,,,"4"
"1300869","2017-09-26T09:00:00","25.98","-60.16",,,"1","4","2","5",,,,"11",,,,,,,,,"10167",,,"8",,,,,"9","284",,,,,,,,,,,,,"243","50","798","172","7","1","2","1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,
"3201557","2017-09-26T09:00:00","26.61","-67.65",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","280",,,,,,,,,,,,,"243","67","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"3201560","2017-09-26T09:00:00","26.85","-63.98",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","282",,,,,,,,,,,,,"243","63","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4100043","2017-09-26T09:00:00","21.10","-64.90",,,"1","4",,"0",,,,"11",,,,,,,,,"10148","5","0",,"263",,,,"1","286",,,,,,,,,,,,,"243","14","793","103","6","1","2","1","11FF1F","1AAAA11AA1AAA1",,,"6",,,,,,,,,"4"
"4100046","2017-09-26T09:00:00","23.80","-68.40",,,"1","4",,"0",,,,"11","0","160","1","60",,,,,"10146","6","4",,"280",,,"246","1","286",,,,,,,,,,,,,"243","38","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,"4"
"4201510","2017-09-26T09:00:00","26.04","-66.50",,,"1","4","2","5",,,,"11",,,,,,,,,,,,"8",,,,,"9","272",,,,,,,,,,,,,"243","66","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
