"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"4601711","2020-09-29T12:00:00","27.04","-161.57",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,"9","276",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601712","2020-09-29T12:00:00","23.75","-161.77",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,"9","272",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-29T12:00:00","24.23","-161.32",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,"9","277",,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-29T12:00:00","23.31","-168.02",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,"9","278",,,,,,,,,,,,"233","38","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T12:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","20","1","30",,,,,"10150","8","11",,"266",,"225","1","275",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-29T12:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","30","1","30",,,,,"10144",,,"0","266",,"217","1","275",,,,"A",,,"13","3","1","13","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,"4"
"5102598","2020-09-29T12:00:00","24.19","-166.29",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","278",,,,,,,,,,,,"233","46","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-29T12:00:00","28.69","-163.15",,,"1","4","2","5",,,"11",,,,,,,,,"10165",,,"8",,,,"9","275",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102714","2020-09-29T12:00:00","27.81","-161.93",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,"9","275",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-29T12:00:00","28.07","-161.82",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,"9","278",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102759","2020-09-29T12:02:00","29.92","-163.90",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,"9","272",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T12:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","22",,"28",,,,,"10149",,,"8","266",,"224","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T12:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","24",,"26",,,,,"10142",,,"8","266",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T12:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","18",,"27",,,,,"10149",,,"8","266",,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T12:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","23",,"26",,,,,"10142",,,"8","265",,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T12:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","16",,"27",,,,,"10149",,,"8","266",,"224","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T12:30:00","24.36","-162.07",,,"1","5","2","5",,,"11",,"20",,"26",,,,,"10141",,,"8","265",,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T12:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","21",,"25",,,,,"10147",,,"8","266",,"225","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T12:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","22",,"28",,,,,"10140",,,"8","265",,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T12:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","10","1","20",,,,,"10147",,,,"266",,"225","1","275",,,,,,,"13","3","1","13","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-29T12:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","20","1","30",,,,,"10140",,,,"265",,"223","1","275",,,,,,,"13","3","0","13","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,"4"
"1401675","2020-09-29T13:00:00","28.49","-169.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-29T13:00:00","24.72","-167.32",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,"9","279",,,,,,,,,,,,"233","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-29T13:00:00","28.74","-164.05",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","275",,,,,,,,,,,,"233","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4600929","2020-09-29T13:00:00","25.31","-161.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","251",,,,,,,,,,,,"233","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-29T13:00:00","21.98","-169.08",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,"9","284",,,,,,,,,,,,"233","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601669","2020-09-29T13:00:00","24.10","-164.44",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","276",,,,,,,,,,,,"233","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601711","2020-09-29T13:00:00","27.04","-161.58",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,"9","276",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601712","2020-09-29T13:00:00","23.75","-161.77",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,"9","272",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-29T13:00:00","24.22","-161.32",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,"9","277",,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-29T13:00:00","23.32","-168.02",,,"1","4","2","5",,,"11",,,,,,,,,"10148",,,"8",,,,"9","278",,,,,,,,,,,,"233","38","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T13:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","10","1","20",,,,,"10147",,,"0","266",,"225","1","275",,,,"A",,,"13","3","1","13","3","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,"4"
"5100101","2020-09-29T13:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","30",,,,,"10139","8","12",,"265",,"221","1","275",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5102598","2020-09-29T13:00:00","24.19","-166.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,"233","46","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-29T13:00:00","28.68","-163.16",,,"1","4","2","5",,,"11",,,,,,,,,"10158",,,"8",,,,"9","275",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-29T13:00:00","28.07","-161.83",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,"9","278",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102759","2020-09-29T13:00:00","29.93","-163.91",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,"9","272",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102714","2020-09-29T13:04:00","27.81","-161.94",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,"9","275",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T13:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","6",,"25",,,,,"10145",,,"8","266",,"222","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T13:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","13",,"24",,,,,"10138",,,"8","265",,"222","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T13:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","18",,"27",,,,,"10145",,,"8","265",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T13:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","15",,"27",,,,,"10137",,,"8","265",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T13:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","15",,"25",,,,,"10143",,,"8","265",,"220","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T13:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","7",,"24",,,,,"10136",,,"8","265",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T13:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","16",,"21",,,,,"10144",,,"8","266",,"224","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T13:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","8",,"26",,,,,"10136",,,"8","265",,"222","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T13:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","10","1","30",,,,,"10143",,,,"265",,"223","1","275",,,,,,,"16","3","18","16","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A31A",,,"6",,"4"
"5100101","2020-09-29T13:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","30",,,,,"10136",,,,"265",,"222","1","275",,,,,,,"11","4","4","11","4","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-29T14:00:00","28.48","-169.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-29T14:00:00","24.71","-167.33",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,"9","279",,,,,,,,,,,,"233","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-29T14:00:00","28.73","-164.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,"233","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4600929","2020-09-29T14:00:00","25.31","-161.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","251",,,,,,,,,,,,"233","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-29T14:00:00","21.98","-169.08",,,"1","4","2","5",,,"11",,,,,,,,,"10136",,,"8",,,,"9","284",,,,,,,,,,,,"233","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601669","2020-09-29T14:00:00","24.09","-164.45",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","276",,,,,,,,,,,,"233","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601711","2020-09-29T14:00:00","27.05","-161.58",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,"9","275",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-29T14:00:00","24.22","-161.31",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,"9","277",,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-29T14:00:00","23.32","-168.02",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,"9","278",,,,,,,,,,,,"233","38","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T14:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","360","1","20",,,,,"10142","7","12",,"265",,"222","1","275",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-29T14:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","20","1","20",,,,,"10135","6","13",,"265",,"223",,,,,,,,,,,,,,"233","42","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,"4"
"5102598","2020-09-29T14:00:00","24.19","-166.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,"233","46","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-29T14:00:00","28.67","-163.17",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,"9","275",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102714","2020-09-29T14:00:00","27.81","-161.94",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,"9","275",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601712","2020-09-29T14:01:00","23.75","-161.78",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,"9","272",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102759","2020-09-29T14:01:00","29.93","-163.91",,,"1","4","2","5",,,"11",,,,,,,,,"10162",,,"8",,,,"9","272",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-29T14:04:00","28.08","-161.83",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,"9","278",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T14:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","12",,"21",,,,,"10142",,,"8","265",,"222","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T14:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","19",,"26",,,,,"10134",,,"8","264",,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T14:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","4",,"24",,,,,"10141",,,"8","265",,"222","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T14:20:00","24.36","-162.07",,,"1","5","2","5",,,"11",,"360",,"31",,,,,"10133",,,"8","263",,"225","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T14:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","4",,"25",,,,,"10140",,,"8","264",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T14:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","351",,"38",,,,,"10133",,,"8","261",,"226","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T14:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","1",,"24",,,,,"10141",,,"8","265",,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T14:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","348",,"37",,,,,"10133",,,"8","262",,"225","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T14:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","360","1","30",,,,,"10140",,,,"265",,"221","1","275",,,,,,,"12","3","0","12","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,"4"
"5100101","2020-09-29T14:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","350","1","30",,,,,"10133",,,,"262",,"224","1","275",,,,,,,"10","4","1","10","4","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-29T15:00:00","28.47","-169.18",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-29T15:00:00","24.71","-167.34",,,"1","4","2","5",,,"11",,,,,,,,,"10141",,,"8",,,,"9","279",,,,,,,,,,,,"233","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-29T15:00:00","28.73","-164.08",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,"233","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4600929","2020-09-29T15:00:00","25.31","-161.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","251",,,,,,,,,,,,"233","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-29T15:00:00","21.98","-169.08",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,"9","284",,,,,,,,,,,,"233","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601669","2020-09-29T15:00:00","24.09","-164.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","276",,,,,,,,,,,,"233","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601711","2020-09-29T15:00:00","27.05","-161.57",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,"9","275",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-29T15:00:00","24.22","-161.31",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,"9","276",,,,,,,,,,,,"233","41","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-29T15:00:00","23.33","-168.02",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,"9","277",,,,,,,,,,,,"233","38","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T15:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","360","1","30",,,,,"10141","6","9",,"265",,"222","1","275",,,,,,,,,,,,"233","42","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-29T15:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","350","1","30",,,,,"10133",,,"0","262",,"224","1","275",,,,"A",,,"10","4","1","10","4","233","42","993","114","6","1","2","1","111111","11AAA11A11811A",,,"6",,"4"
"5102598","2020-09-29T15:00:00","24.19","-166.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","277",,,,,,,,,,,,"233","46","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-29T15:00:00","28.67","-163.17",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,"9","274",,,,,,,,,,,,"233","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-29T15:01:00","28.06","-161.84",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,"9","278",,,,,,,,,,,,"233","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102759","2020-09-29T15:04:00","29.93","-163.91",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,"9","272",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-29T15:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","5",,"29",,,,,"10141",,,"8","265",,"223","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T15:10:00","24.36","-162.07",,,"1","5","2","5",,,"11",,"350",,"28",,,,,"10134",,,"8","263",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T15:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","2",,"32",,,,,"10143",,,"8","264",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T15:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","352",,"28",,,,,"10135",,,"8","263",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T15:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","358",,"32",,,,,"10143",,,"8","265",,"222","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T15:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","354",,"29",,,,,"10136",,,"8","263",,"222","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T15:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","6",,"35",,,,,"10144",,,"8","264",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-29T15:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","354",,"33",,,,,"10136",,,"8","263",,"221","9","275",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-29T15:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","350","1","40",,,,,"10146",,,,"265",,"222","1","275",,,,,,,"10","3","35","10","3","233","42","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-29T15:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","10","1","30",,,,,"10137",,,,"264",,"222","1","274",,,,,,,"12","4","0","12","4","233","42","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,"4"
"1401675","2020-09-29T16:00:00","28.47","-169.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","89","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-29T16:00:00","24.71","-167.34",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,"9","278",,,,,,,,,,,,"233","47","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-29T16:00:00","28.74","-164.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,"233","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4600929","2020-09-29T16:00:00","25.31","-161.38",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","251",,,,,,,,,,,,"233","51","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-29T16:00:00","21.98","-169.08",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,"9","284",,,,,,,,,,,,"233","19","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601669","2020-09-29T16:00:00","24.09","-164.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","276",,,,,,,,,,,,"233","44","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601711","2020-09-29T16:00:00","27.05","-161.57",,,"1","4","2","5",,,"11",,,,,,,,,"10138",,,"8",,,,"9","275",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601712","2020-09-29T16:00:00","23.76","-161.79",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,"9","272",,,,,,,,,,,,"233","31","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,
